state_id,task,seed,split,layer,real_paraphrase_distance,real_semantic_distance,real_irrelevant_distance,real_semantic_margin,real_semantic_ratio,mismatch_paraphrase_distance,mismatch_semantic_distance,mismatch_irrelevant_distance,mismatch_semantic_margin,grounded_semantic_margin,real_visual_attention_mass
google_robot_move_near__seed000__step008,move_near,0,validation,13,0.03401138656492634,0.07009617437421542,0.016747721153378282,0.03608478780928908,2.0609619734380633,0.0450314732826647,0.07602853165329211,0.016576781756271423,0.03099705837062741,0.005087729438661669,0.200932274721481
google_robot_move_near__seed000__step008,move_near,0,validation,14,0.04915304528056988,0.18521608528302855,0.027097835921935043,0.13606304000245867,3.768150767176254,0.046365569954978106,0.07257905994474118,0.02739826754715556,0.02621348998976307,0.1098495500126956,0.3746428719298365
google_robot_move_near__seed000__step008,move_near,0,validation,15,0.0396115085289608,0.10504161076460095,0.025029489125379303,0.06543010223564014,2.6517952652018497,0.026021712959874734,0.03629810295610471,0.028000341995567037,0.008297760960537671,0.057132341275102465,0.23087262760736849
google_robot_move_near__seed000__step008,move_near,0,validation,16,0.036639371713000815,0.12105579929867505,0.017417763859518206,0.08441642758567423,3.303981308601987,0.028998157783253188,0.05034558212809641,0.020449058153082365,0.02134742434484322,0.063069003240831,0.1851912020375721
google_robot_move_near__seed000__step008,move_near,0,validation,17,0.03743537746616818,0.17150271135919468,0.024014768456901522,0.1340673338930265,4.581300442721284,0.03473962181232101,0.06183888197143468,0.023615294997709844,0.027099260159113674,0.10696807373391282,0.23546071421833403
google_robot_move_near__seed000__step008,move_near,0,validation,18,0.05390463352851905,0.11304522080581166,0.025731560442163973,0.05914058727729261,2.097133648928406,0.03701722060443834,0.05111981104593106,0.032519161719412874,0.014102590441492716,0.04503799683579989,0.0966021076193897
google_robot_move_near__seed000__step008,move_near,0,validation,19,0.04653329883806502,0.1329604722916198,0.020712555295788113,0.08642717345355479,2.8573188579283766,0.04396086140939165,0.06888362933950896,0.039037781856940804,0.024922767930117315,0.06150440552343747,0.11617343043414508
google_robot_move_near__seed000__step008,move_near,0,validation,20,0.035491458467864126,0.11671823202844932,0.027591313794441373,0.08122677356058519,3.2886287875188978,0.04120606899687593,0.0573322301312318,0.0319499988012346,0.016126161134355874,0.06510061242622932,0.16589850639064707
google_robot_move_near__seed000__step008,move_near,0,validation,21,0.06665215492318484,0.11689197006755334,0.046537654084695394,0.050239815144368496,1.753761303025668,0.04974853760197747,0.07566625271981303,0.04040495655833555,0.02591771511783556,0.024322100026532935,0.10196046768017197
google_robot_move_near__seed000__step008,move_near,0,validation,22,0.04019675225698529,0.07441336032215971,0.020767808394350756,0.034216608065174424,1.8512281750132773,0.05517274164833751,0.06707337114541946,0.02715027639777366,0.011900629497081948,0.022315978568092476,0.13616213119424003
google_robot_move_near__seed000__step008,move_near,0,validation,23,0.04914391826987786,0.06745420368019067,0.061570515458076625,0.005883688222114047,1.0955601585976693,0.03897200461872116,0.05440226758297185,0.07397356202750323,-0.01957129444453138,0.025454982666645427,0.08969673458250327
google_robot_move_near__seed000__step008,move_near,0,validation,24,0.06353492786747529,0.1421080291295495,0.029392672789968596,0.07857310126207422,2.236691437282598,0.0503389491525433,0.048867921534115094,0.03214449327056135,-0.0014710276184282042,0.08004412888050241,0.13769037958531882
google_robot_move_near__seed000__step008,move_near,0,validation,25,0.029094176252367734,0.06539065656501875,0.021262779458028853,0.03629648031265101,2.2475513999024854,0.03161275999560589,0.06853504858468834,0.031764553494691296,0.036770495089997045,-0.00047401477734603653,0.1638546203795883
google_robot_move_near__seed000__step008,move_near,0,validation,26,0.03873078420047723,0.08535393318022694,0.019883158524300205,0.04662314897974971,2.203774980088713,0.049712814100291124,0.04850569564870713,0.03167245496922715,-0.0012071184515839925,0.0478302674313337,0.12354298136689223
google_robot_move_near__seed000__step008,move_near,0,validation,27,0.028922055908721832,0.06574867675835734,0.01651543535897423,0.036826620849635505,2.273305776251195,0.0342758858404584,0.04115208680827841,0.034653981618993336,0.006498105189285071,0.030328515660350434,0.07876785683198051
google_robot_move_near__seed000__step008,move_near,0,validation,28,0.03346997485143986,0.04903062668356095,0.022435059212461268,0.015560651832121089,1.4649137593078196,0.034334935277601786,0.055476242834651766,0.02641429481954168,0.02114130755704998,-0.0055806557249288916,0.1117280534384264
google_robot_move_near__seed000__step008,move_near,0,validation,29,0.027320344431234853,0.055591619764004264,0.021261742769290576,0.02827127533276941,2.034806695205767,0.028645962096196534,0.042121487303285986,0.019326979127432056,0.013475525207089452,0.01479575012567996,0.2110178613893936
google_robot_move_near__seed000__step008,move_near,0,validation,30,0.027734156038541527,0.04699008793424913,0.021878959532502795,0.019255931895707602,1.6943038709722433,0.02320992860430303,0.030368194001147136,0.0291410488811664,0.001227145119980736,0.018028786775726866,0.14324452429161738
google_robot_move_near__seed000__step008,move_near,0,validation,31,0.02176798696523443,0.0453292358040673,0.017812044162822276,0.02356124883883287,2.08238069401927,0.026725989641810773,0.030308125310649976,0.028058888692578228,0.0022492366180717482,0.021312012220761123,0.28858020396455686
google_robot_move_near__seed000__step040,move_near,0,validation,0,0.002804211276454726,0.00047416045425295605,0.0018020612089581058,-0.00233005082220177,0.1690887053462041,0.0035331054017161134,0.0005238140811598856,0.001999570960501544,-0.0030092913205562277,0.0006792404983544578,0.769234370731283
google_robot_move_near__seed000__step040,move_near,0,validation,1,0.005160645164271891,0.0035346122553995057,0.0061109195725276835,-0.002576307317128178,0.5784092252317878,0.004775785002775821,0.002613317192087689,0.008997656484457939,-0.00638433929237025,0.003808031975242072,0.41807983777835034
google_robot_move_near__seed000__step040,move_near,0,validation,2,0.0199718662788926,0.025265569626653245,0.02196063929343981,0.0033049303332134336,1.1504933571856761,0.023402598080861557,0.03304479840692534,0.024845239215097494,0.008199559191827847,-0.004894628858614414,0.06013552576609982
google_robot_move_near__seed000__step040,move_near,0,validation,3,0.01646501726981757,0.019446948846497888,0.014403992018290112,0.0029819315766803182,1.1811071028845241,0.01847278763765551,0.022190526787532194,0.013190300567878658,0.003717739149876685,-0.0007358075731963669,0.02476885916678384
google_robot_move_near__seed000__step040,move_near,0,validation,4,0.023108633243497306,0.03182950287620496,0.01794953427056046,0.008720869632707653,1.3773857822232596,0.017306014959206573,0.01927637346668605,0.02196031516066656,-0.0026839416939805107,0.011404811326688163,0.020854321072420134
google_robot_move_near__seed000__step040,move_near,0,validation,5,0.021578381488132372,0.02213197162158995,0.020494319742169823,0.000553590133457578,1.0256548496819393,0.023714395552456427,0.0205079795359296,0.02179394529453094,-0.0032064160165268286,0.0037600061499844066,0.02774297675807702
google_robot_move_near__seed000__step040,move_near,0,validation,6,0.01813539886494325,0.050354827281550794,0.028737304565395593,0.0216175227161552,1.7522460106500812,0.044319832040323415,0.0322154627443963,0.030344823768795468,-0.012104369295927113,0.03372189201208231,0.035982589982381796
google_robot_move_near__seed000__step040,move_near,0,validation,7,0.036457193047372355,0.06263737709623371,0.03533602907991078,0.026180184048861355,1.718107508025725,0.018353206554643064,0.031659377847015904,0.020803602699153108,0.010855775147862796,0.015324408900998558,0.07948024505674312
google_robot_move_near__seed000__step040,move_near,0,validation,8,0.03006778444208589,0.05746594733896749,0.02764160268406544,0.0273981628968816,1.9112132272217697,0.02932508124242705,0.038616334127039506,0.029287452275046137,0.009291252884612456,0.018106910012269144,0.1564551516744359
google_robot_move_near__seed000__step040,move_near,0,validation,9,0.03499565958290361,0.08487642138895922,0.0381029472324901,0.04677347415646912,2.2275552825631744,0.027333527713697178,0.04642763083924816,0.04382121206999112,0.0026064187692570392,0.04416705538721208,0.12639677692277473
google_robot_move_near__seed000__step040,move_near,0,validation,10,0.02575753801508819,0.09018548710068552,0.048350637860538795,0.04183484924014673,1.865238828096001,0.027941305938750844,0.05799531976848278,0.033285055496083474,0.024710264272399307,0.017124584967747422,0.13581767061441496
google_robot_move_near__seed000__step040,move_near,0,validation,11,0.05125655662745331,0.10937115130335194,0.04443744535384725,0.05811459467589863,2.133798259182555,0.04668076668361091,0.06586090315113718,0.02787692051648419,0.019180136467526275,0.03893445820837235,0.22244211608995101
google_robot_move_near__seed000__step040,move_near,0,validation,12,0.034981471152486274,0.06429202448692437,0.02911472348254294,0.02931055333443809,1.8378879552169685,0.03208422842828054,0.055677328773970206,0.02808848301772977,0.023593100345689663,0.005717452988748428,0.20796815855896966
google_robot_move_near__seed000__step040,move_near,0,validation,13,0.026058616178706362,0.06205087165495402,0.036546843933998256,0.025504027720955766,1.6978448745674113,0.028123483869782525,0.039902620111031885,0.02552924340586787,0.01177913624124936,0.013724891479706406,0.13242440407566392
google_robot_move_near__seed000__step040,move_near,0,validation,14,0.05262651590572294,0.07891851634974582,0.037919609787799714,0.026292000444022884,1.4995960684747462,0.0630454535259786,0.04173402810764533,0.029671491977846916,-0.021311425418333266,0.04760342586235615,0.3469944376147396
google_robot_move_near__seed000__step040,move_near,0,validation,15,0.04194672981831247,0.0736415882977872,0.038925224085511294,0.03169485847947474,1.7555978408032626,0.03404568512585673,0.03743518818407402,0.042048879406835604,-0.004613691222761583,0.03630854970223632,0.2629591772413278
google_robot_move_near__seed000__step040,move_near,0,validation,16,0.03139273341318917,0.06910238187478528,0.02810892638627553,0.03770964846159611,2.2012222053194317,0.04351836420325426,0.03983143242359062,0.05088975977163905,-0.01105832734804843,0.04876797580964454,0.10501362215038057
google_robot_move_near__seed000__step040,move_near,0,validation,17,0.04479964605163724,0.059699211605691575,0.031082380883122814,0.014899565554054334,1.3325822158702036,0.031586403862190145,0.02648132363767642,0.02781471523573166,-0.005105080224513725,0.02000464577856806,0.21326892874145642
google_robot_move_near__seed000__step040,move_near,0,validation,18,0.05745013504216559,0.08770259143786835,0.04532692606730971,0.03025245639570276,1.5265863408936975,0.05312997388005238,0.040388664366984545,0.04944866991669759,-0.012741309513067837,0.0429937659087706,0.11099867049438217
google_robot_move_near__seed000__step040,move_near,0,validation,19,0.04358317268198869,0.07311547288742712,0.037357115504789394,0.029532300205438428,1.677607856154149,0.0628340772097137,0.03627171085901255,0.06870346486031916,-0.03243175400130661,0.061964054206745035,0.1430599502829466
google_robot_move_near__seed000__step040,move_near,0,validation,20,0.03600799568900467,0.09166388769977778,0.03379181665919183,0.05565589201077311,2.5456537067895755,0.05958515922579445,0.0559702899576205,0.06293779027248503,-0.006967500314864525,0.06262339232563763,0.1547506974295061
google_robot_move_near__seed000__step040,move_near,0,validation,21,0.05091828400373081,0.08325227740013719,0.04207076854050513,0.03233399339640638,1.6350173425726062,0.06275029947749051,0.055864775355389716,0.03597637183351031,-0.006885524122100799,0.03921951751850718,0.15592624541103817
google_robot_move_near__seed000__step040,move_near,0,validation,22,0.04645968886518461,0.06738935841636416,0.031558917172376286,0.02092966955117955,1.450490953822628,0.05518700273494028,0.04465066852820129,0.03118080285947399,-0.010536334206738988,0.03146600375791854,0.15756536712594027
google_robot_move_near__seed000__step040,move_near,0,validation,23,0.03469761765862587,0.06684850927965491,0.09508017362089523,-0.028231664341240317,0.7030751704997307,0.05824030894829669,0.02558572489729858,0.038767719979680884,-0.03265458405099811,0.004422919709757792,0.09551273240748515
google_robot_move_near__seed000__step040,move_near,0,validation,24,0.0546694861688843,0.08979880199068115,0.04348747606945292,0.03512931582179685,1.6425762940825126,0.06702296442177277,0.0519833441944048,0.03389408973323469,-0.015039620227367975,0.05016893604916482,0.12907556969848244
google_robot_move_near__seed000__step040,move_near,0,validation,25,0.05606555831147777,0.06874342838045372,0.03484079263245845,0.01267787006897595,1.2261258150421475,0.05780095283729201,0.04759491739597529,0.03149863575363329,-0.010206035441316721,0.022883905510292672,0.1491095194315264
google_robot_move_near__seed000__step040,move_near,0,validation,26,0.03856497016648403,0.06169501083703391,0.04246675775389041,0.0192282530831435,1.4527836383125337,0.0839095374659189,0.0360730798094991,0.05802146706194697,-0.04783645765641979,0.0670647107395633,0.12848061364113406
google_robot_move_near__seed000__step040,move_near,0,validation,27,0.020096474359210702,0.03869470362167128,0.03395832229230383,0.004736381329367448,1.139476305354487,0.05213005435328504,0.0439397171446268,0.05071988406793251,-0.008190337208658242,0.01292671853802569,0.09959957229897043
google_robot_move_near__seed000__step040,move_near,0,validation,28,0.037863849499874695,0.05420871628586196,0.02794947832497693,0.016344866785987268,1.431674724093792,0.03322960834790183,0.042626388606559415,0.041783477285951755,0.0008429113206076602,0.015501955465379608,0.11755837526263235
google_robot_move_near__seed000__step040,move_near,0,validation,29,0.02724897757533472,0.05165659494875198,0.03060644954085138,0.0210501454079006,1.6877682881774418,0.033042519900393905,0.029199257683851836,0.04588720894344609,-0.016687951259594255,0.03773809666749486,0.18000657223623762
google_robot_move_near__seed000__step040,move_near,0,validation,30,0.016887466397526977,0.04705121562011589,0.030792033944077445,0.016259181676038445,1.5280320782176113,0.0260475672154884,0.03539238795419252,0.030662071836863352,0.004730316117329169,0.011528865558709276,0.16904884307467682
google_robot_move_near__seed000__step040,move_near,0,validation,31,0.026723213420061002,0.04820752773735943,0.03478367351701405,0.01342385422034538,1.3859239943066752,0.04086947246003658,0.044199929631263776,0.03411069511819507,0.003330457171227194,0.010093397049118186,0.2469311471174933
google_robot_move_near__seed000__step071,move_near,0,validation,0,0.002886321291962221,0.00044550332785697733,0.0018627371696382977,-0.002440817964105244,0.15434987404126058,0.0032279777123545047,0.00042453248134258995,0.00216298733557735,-0.002803445231011915,0.0003626272669066707,0.7767997606424615
google_robot_move_near__seed000__step071,move_near,0,validation,1,0.004352999077757469,0.003048629115836828,0.005728350355555656,-0.002679721239718828,0.5322001844527731,0.0041782020206890475,0.003613193010216182,0.005883388671649431,-0.0022701956614332493,-0.0004095255782855787,0.39815827104030177
google_robot_move_near__seed000__step071,move_near,0,validation,2,0.021936325943646744,0.02748483340915245,0.02255886842305079,0.00492596498610166,1.2183604644401524,0.01903950146173499,0.024069459582024392,0.02256814369636515,0.0015013158856592435,0.0034246491004424166,0.04367824885605387
google_robot_move_near__seed000__step071,move_near,0,validation,3,0.016819921831183263,0.018040752778365407,0.014552276109689186,0.0012208309471821444,1.0725824388148337,0.015352416882633833,0.013803107364151022,0.014861530107478997,-0.001549309518482811,0.0027701404656649553,0.030292170704797172
google_robot_move_near__seed000__step071,move_near,0,validation,4,0.02046171387446148,0.03567311046842218,0.018950250782045763,0.015211396593960699,1.743407746158851,0.02691449233975756,0.03160379462352624,0.01463723254989765,0.0046893022837686815,0.010522094310192017,0.030598864082776345
google_robot_move_near__seed000__step071,move_near,0,validation,5,0.022856620949681113,0.026655964178175708,0.018640690793658564,0.003799343228494595,1.1662250617385157,0.029425039455425676,0.026338703404112054,0.021753474770622127,-0.003086336051313622,0.006885679279808217,0.03565556716705487
google_robot_move_near__seed000__step071,move_near,0,validation,6,0.024621750415156084,0.04868310807456885,0.02761370540623465,0.021069402668334198,1.7630052670720942,0.024913103811069825,0.05732143115158232,0.043736594954428255,0.013584836197154067,0.007484566471180131,0.05903412123348062
google_robot_move_near__seed000__step071,move_near,0,validation,7,0.02468502393427326,0.04654849680808258,0.02593996985009537,0.020608526957987212,1.7944699657355787,0.030170330980170176,0.04433361366521662,0.030759286425857985,0.013574327239358634,0.007034199718628578,0.10343197023303219
google_robot_move_near__seed000__step071,move_near,0,validation,8,0.02343766497459537,0.052277592616573706,0.023191544839268934,0.028839927641978336,2.230494918040624,0.026768470065393946,0.06718267265012653,0.027881205102571947,0.03930146754755459,-0.010461539905576255,0.12900904241269018
google_robot_move_near__seed000__step071,move_near,0,validation,9,0.028954503938030143,0.055838619425035346,0.02481210009731219,0.026884115487005204,1.928495115804571,0.033214909292113834,0.08380351842937826,0.045456735705597245,0.03834678272378102,-0.011462667236775814,0.11323878179246094
google_robot_move_near__seed000__step071,move_near,0,validation,10,0.028536729948515496,0.08058803634779237,0.039052270148085114,0.04153576619970725,2.0635941532260427,0.06940836680182584,0.07772681497839161,0.04284577837601317,0.008318448176565768,0.033217318023141484,0.10079039726679184
google_robot_move_near__seed000__step071,move_near,0,validation,11,0.054245007173484856,0.11071089424139627,0.0235151868307853,0.05646588706791141,2.0409416462481755,0.07353340208765696,0.09731066374919424,0.037032927631085115,0.023777261661537277,0.032688625406374135,0.20397122598751594
google_robot_move_near__seed000__step071,move_near,0,validation,12,0.04461741213703086,0.08171728301409927,0.0304584110937459,0.037099870877068404,1.8315110424406895,0.05360603210941669,0.06674060229460221,0.030452290499684485,0.013134570185185525,0.02396530069188288,0.22755187924394704
google_robot_move_near__seed000__step071,move_near,0,validation,13,0.03964346482561131,0.06186718499852804,0.022434789721858837,0.022223720172916725,1.5605897534606836,0.039427611410757894,0.06661006397942268,0.020493607742450494,0.027182452568664785,-0.00495873239574806,0.1534563591829965
google_robot_move_near__seed000__step071,move_near,0,validation,14,0.04759228530473056,0.08792268665018281,0.028697863881053238,0.04033040134545225,1.8474146825944395,0.11213989639204755,0.06663977125930941,0.030338519406702694,-0.04550012513273814,0.0858305264781904,0.33627903830813466
google_robot_move_near__seed000__step071,move_near,0,validation,15,0.048305425378049376,0.06896113977886073,0.02746412108152284,0.020655714400811355,1.427606510845417,0.04481698096320045,0.04493060394359104,0.037585287316107066,0.00011362298039058888,0.020542091420420766,0.26409248474078595
google_robot_move_near__seed000__step071,move_near,0,validation,16,0.036194778491869854,0.08722571432388257,0.026961583879376767,0.051030935832012715,2.4098977244321413,0.03767653185673077,0.056948754808609336,0.029132710049876113,0.019272222951878568,0.03175871288013415,0.1303180488793032
google_robot_move_near__seed000__step071,move_near,0,validation,17,0.03411172442106122,0.08099498979916374,0.02241963191954642,0.04688326537810252,2.374403263798529,0.033831669667625436,0.053637628759429574,0.024723443954255013,0.01980595909180414,0.027077306286298383,0.19769491003395956
google_robot_move_near__seed000__step071,move_near,0,validation,18,0.04134457254532891,0.06144926117807182,0.03247247031509974,0.02010468863274291,1.4862715320300084,0.04066242066714041,0.05688072163866347,0.03633554581788075,0.01621830097152306,0.003886387661219848,0.12189425534063503
google_robot_move_near__seed000__step071,move_near,0,validation,19,0.04098918866391252,0.07822491798737038,0.028410373691514963,0.03723572932345787,1.908428064501817,0.038565932209972585,0.05599315216892975,0.0361267566486462,0.017427219958957164,0.019808509364500702,0.11549332985035221
google_robot_move_near__seed000__step071,move_near,0,validation,20,0.030961241508965415,0.066216658734873,0.020849883586135414,0.03525541722590758,2.1386952043153276,0.041477520894591946,0.05584359137269666,0.029510070558587932,0.014366070478104717,0.020889346747802864,0.20206481022469802
google_robot_move_near__seed000__step071,move_near,0,validation,21,0.03546585871370415,0.09260711076565493,0.027557561211276334,0.05714125205195079,2.611162231069036,0.06831586332892474,0.07566048442842663,0.03675514153527808,0.0073446210995018885,0.0497966309524489,0.12628283009364338
google_robot_move_near__seed000__step071,move_near,0,validation,22,0.0469317333245195,0.06583881356237918,0.03235837595087358,0.018907080237859683,1.4028634550342012,0.06770322255024215,0.07327895466975734,0.0241551130782606,0.005575732119515189,0.013331348118344494,0.16274378257112687
google_robot_move_near__seed000__step071,move_near,0,validation,23,0.04809498504361585,0.0758288271568853,0.10478998352468057,-0.028961156367795268,0.7236266731450127,0.06407504558803957,0.06330600935711206,0.027142434566374,-0.0007690362309275139,-0.028192120136867754,0.06385329100790216
google_robot_move_near__seed000__step071,move_near,0,validation,24,0.053835756007408746,0.07746045391726591,0.04054162067691672,0.02362469790985717,1.4388291288526902,0.0458570978487207,0.07278643487061714,0.03237028499575913,0.026929337021896448,-0.0033046391120392787,0.12128213842534308
google_robot_move_near__seed000__step071,move_near,0,validation,25,0.05450162845412617,0.05798633769112366,0.028526152448428033,0.0034847092369974866,1.0639377085756356,0.03229857551432507,0.04666611619281744,0.018191945919915884,0.014367540678492371,-0.010882831441494885,0.1297030560252601
google_robot_move_near__seed000__step071,move_near,0,validation,26,0.038785425622597666,0.062754335724649,0.029326236227858515,0.023968910102051336,1.6179875486034698,0.03605230047982639,0.05173069294508364,0.019745734148120187,0.01567839246525725,0.008290517636794087,0.1115420256444466
google_robot_move_near__seed000__step071,move_near,0,validation,27,0.022593430644561485,0.053139585059346156,0.022243552892021273,0.03054615441478467,2.351992749367503,0.03697210754644961,0.038423750491175315,0.022148194562847945,0.0014516429447257034,0.029094511470058967,0.0771953709179165
google_robot_move_near__seed000__step071,move_near,0,validation,28,0.037518955921451755,0.05928563606502494,0.026061699729181386,0.021766680143573185,1.580151542306856,0.040157319908072496,0.054696468871245914,0.023262725050510785,0.014539148963173418,0.007227531180399767,0.08652269346175245
google_robot_move_near__seed000__step071,move_near,0,validation,29,0.02678246659229302,0.06417841387263386,0.023727811167187862,0.03739594728034083,2.3962846607676522,0.028769935662815792,0.033926086704083744,0.020664846137274998,0.005156151041267952,0.03223979623907288,0.1506552408885966
google_robot_move_near__seed000__step071,move_near,0,validation,30,0.03618641990644395,0.04411476107230077,0.018048651314765993,0.00792834116585682,1.2190971415894327,0.02598389787332406,0.030323861920800412,0.02526565268671872,0.004339964047476351,0.003588377118380469,0.1284572009836893
google_robot_move_near__seed000__step071,move_near,0,validation,31,0.02202782268878039,0.03373834436317734,0.021117576532621363,0.01171052167439695,1.5316241119174054,0.025878241531574028,0.03689196555193063,0.03735232089046848,-0.00046035533853784616,0.012170877012934796,0.25107709554959
google_robot_move_near__seed001__step008,move_near,1,exploration,0,0.004627021736658062,0.0007632574954119084,0.0021476795048045493,-0.0038637642412461537,0.16495653983315473,0.0043201482571662495,0.0009357425202111102,0.0019863912082374703,-0.0033844057369551393,-0.00047935850429101437,0.7370294759748504
google_robot_move_near__seed001__step008,move_near,1,exploration,1,0.004066317463116171,0.0074890985852495385,0.006970522458285665,0.0005185761269638732,1.0743955894364068,0.0036684896374239166,0.006781766259043715,0.007377404901515837,-0.0005956386424721223,0.0011142147694359955,0.3554589307459537
google_robot_move_near__seed001__step008,move_near,1,exploration,2,0.029735903456206417,0.04442895926436865,0.01729527224133812,0.014693055808162232,1.4941183586300462,0.018118826898421325,0.022800494440133594,0.01992549776744135,0.0028749966726922434,0.011818059135469988,0.02581436284992833
google_robot_move_near__seed001__step008,move_near,1,exploration,3,0.01750516392318995,0.027959387024136334,0.015114158274068179,0.010454223100946385,1.5972079522829925,0.0146928647440273,0.030649106468105425,0.014695227068863954,0.01595387939924147,-0.005499656298295085,0.03247272250126798
google_robot_move_near__seed001__step008,move_near,1,exploration,4,0.028361888463691448,0.03631597308459378,0.022892646263565315,0.00795408462090233,1.2804497532343466,0.02029160275539037,0.051428072635760914,0.02118559003727261,0.030242482598488305,-0.022288397977585975,0.05524150333599209
google_robot_move_near__seed001__step008,move_near,1,exploration,5,0.027579213427679185,0.03435618529669066,0.02314143085487147,0.006776971869011477,1.245727525434425,0.02404384148937774,0.03649779947033776,0.019530916755206105,0.01245395798096002,-0.005676986111948543,0.06745788307011935
google_robot_move_near__seed001__step008,move_near,1,exploration,6,0.03424788256208407,0.03681028884731189,0.016748560215096266,0.0025624062852278237,1.0748194076110467,0.024892303955305273,0.03421096328889447,0.0266982485262585,0.0075127147626359685,-0.004950308477408145,0.06891683717446995
google_robot_move_near__seed001__step008,move_near,1,exploration,7,0.047270682723152886,0.05727892189586951,0.026650977465671594,0.010008239172716621,1.2117219087215478,0.03426579979296736,0.04906174022771636,0.031434832315361434,0.014795940434749001,-0.00478770126203238,0.06259012416489895
google_robot_move_near__seed001__step008,move_near,1,exploration,8,0.03757790660447983,0.08004425313073783,0.04308035465820549,0.03696389847253234,1.858022148745051,0.028080021315752778,0.03884524911380145,0.03181777340882532,0.007027475704976131,0.02993642276755621,0.13692303827110663
google_robot_move_near__seed001__step008,move_near,1,exploration,9,0.04415244371178891,0.09074267254060948,0.031851999986485684,0.04659022882882057,2.0552129148942386,0.048803421881027265,0.06330968765262511,0.04762674976408603,0.014506265771597845,0.03208396305722273,0.10742036322790227
google_robot_move_near__seed001__step008,move_near,1,exploration,10,0.0497604604904681,0.11883875428203979,0.02752044094629554,0.06907829379157168,2.388216529965675,0.05309374785728334,0.06531035848960366,0.032470517397563736,0.012216610632320324,0.05686168315925136,0.16749535788630965
google_robot_move_near__seed001__step008,move_near,1,exploration,11,0.0557021111821233,0.11795923572168303,0.0227356638239325,0.06225712453955973,2.1176798009684803,0.07615497149074349,0.11507834197995119,0.018791135010100893,0.0389233704892077,0.023333754050352026,0.217014787322114
