corner_mass,id,layer,phase,seed,synonym_jaccard,target_response,target_switch_jaccard,task,visual_mass
0.1365030430880936,open_drawer__011__step_056,22,middle,11,0.9292035398230089,,,open_drawer,0.07959995718685775
0.15627624003876986,open_drawer__011__step_056,23,middle,11,0.8956521739130435,,,open_drawer,0.0575393822476542
0.08456977906523937,open_drawer__011__step_056,24,middle,11,0.9464285714285714,,,open_drawer,0.07947064395895609
0.18332496315281518,open_drawer__011__step_056,25,middle,11,0.8319327731092437,,,open_drawer,0.08509014458797992
0.2160254985537035,open_drawer__011__step_056,26,middle,11,0.9122807017543859,,,open_drawer,0.09814721905459578
0.18530593383677796,open_drawer__011__step_056,27,middle,11,0.9464285714285714,,,open_drawer,0.06540634954133395
0.14117798352250996,open_drawer__011__step_056,28,middle,11,0.9464285714285714,,,open_drawer,0.0746716593080734
0.13686020022811093,open_drawer__011__step_056,29,middle,11,0.9292035398230089,,,open_drawer,0.1414168607024635
0.11996225281646827,open_drawer__011__step_056,30,middle,11,0.847457627118644,,,open_drawer,0.18098188693943484
0.1318048744900344,open_drawer__011__step_056,31,middle,11,0.9122807017543859,,,open_drawer,0.21778430483254851
0.02493186419189023,open_drawer__011__step_101,0,late,11,1.0,,,open_drawer,0.807544894516468
0.031554782835043746,open_drawer__011__step_101,1,late,11,0.963963963963964,,,open_drawer,0.3091286023845896
0.06343282090645828,open_drawer__011__step_101,2,late,11,0.963963963963964,,,open_drawer,0.019230505414896015
0.023990103096962704,open_drawer__011__step_101,3,late,11,0.9818181818181818,,,open_drawer,0.04849224330700963
0.04612552651454563,open_drawer__011__step_101,4,late,11,0.9818181818181818,,,open_drawer,0.057276909844404145
0.09000771059324625,open_drawer__011__step_101,5,late,11,0.963963963963964,,,open_drawer,0.08614619667832812
0.018919328825090082,open_drawer__011__step_101,6,late,11,0.9818181818181818,,,open_drawer,0.10169257655115871
0.03899005163273451,open_drawer__011__step_101,7,late,11,0.9818181818181818,,,open_drawer,0.1260040215670415
0.030401006575824487,open_drawer__011__step_101,8,late,11,0.963963963963964,,,open_drawer,0.20684328791821827
0.07141271715716993,open_drawer__011__step_101,9,late,11,0.9464285714285714,,,open_drawer,0.10854048991154741
0.13301450022312505,open_drawer__011__step_101,10,late,11,0.9122807017543859,,,open_drawer,0.1500665865667088
0.030961817044819696,open_drawer__011__step_101,11,late,11,0.9292035398230089,,,open_drawer,0.21557382635637623
0.04630941717267212,open_drawer__011__step_101,12,late,11,0.9464285714285714,,,open_drawer,0.21102372947689219
0.07862460646797974,open_drawer__011__step_101,13,late,11,0.963963963963964,,,open_drawer,0.23037771705412524
0.040629945456358584,open_drawer__011__step_101,14,late,11,0.9818181818181818,,,open_drawer,0.23835117214116508
0.06938768752757231,open_drawer__011__step_101,15,late,11,0.9464285714285714,,,open_drawer,0.24035374838740609
0.10825867218962375,open_drawer__011__step_101,16,late,11,0.9464285714285714,,,open_drawer,0.12458038069632948
0.07752542942037852,open_drawer__011__step_101,17,late,11,0.9464285714285714,,,open_drawer,0.1442701760224736
0.059158863288207186,open_drawer__011__step_101,18,late,11,0.9464285714285714,,,open_drawer,0.07814531002759395
0.14667984285353627,open_drawer__011__step_101,19,late,11,0.9464285714285714,,,open_drawer,0.07577230349698993
0.0985129961566545,open_drawer__011__step_101,20,late,11,0.9292035398230089,,,open_drawer,0.09301747636979485
0.12787367220606075,open_drawer__011__step_101,21,late,11,0.9292035398230089,,,open_drawer,0.0883448230683257
0.14841669357612114,open_drawer__011__step_101,22,late,11,0.963963963963964,,,open_drawer,0.08395609545814864
0.19151966399841291,open_drawer__011__step_101,23,late,11,0.8632478632478633,,,open_drawer,0.0539838966270878
0.12412062746736412,open_drawer__011__step_101,24,late,11,0.9292035398230089,,,open_drawer,0.06324487680852542
0.16928895122025195,open_drawer__011__step_101,25,late,11,0.9292035398230089,,,open_drawer,0.08604976587058388
0.19180247037709547,open_drawer__011__step_101,26,late,11,0.9464285714285714,,,open_drawer,0.07617701100903673
0.15827369529379612,open_drawer__011__step_101,27,late,11,0.9122807017543859,,,open_drawer,0.058057270969314345
0.1551894555245792,open_drawer__011__step_101,28,late,11,0.9464285714285714,,,open_drawer,0.0851853663190667
