state_id,task,seed,split,matched_count,layer,scale,count,top_alignment,top_minus_random,synonym_residual_cosine,target_residual_cosine,semantic_separation,synonym_mask_jaccard,target_mask_jaccard,mask_jaccard_separation
google_robot_open_drawer__seed002__step011,open_drawer,2,validation,37,9,0.75,28,0.1678946048364236,0.089296467868016,0.9510682701090504,0.9224885932922038,0.02857967681684659,0.9310344827586207,0.75,0.18103448275862066
google_robot_open_drawer__seed002__step011,open_drawer,2,validation,37,11,0.75,28,0.06934875041069201,-0.009249386557715594,0.9935489958758107,0.4382117921382515,0.5553372037375592,0.9310344827586207,0.6,0.3310344827586207
google_robot_open_drawer__seed002__step011,open_drawer,2,validation,37,14,0.75,28,0.11440781224528551,0.03580967527687791,0.9688916364036609,0.8090270858609182,0.15986455054274273,0.9310344827586207,0.6470588235294118,0.28397565922920887
google_robot_open_drawer__seed002__step011,open_drawer,2,validation,37,9,1.0,37,0.20915218668780344,0.1019199779431354,1.0,0.9722134385069893,0.02778656149301073,1.0,0.8974358974358975,0.10256410256410253
google_robot_open_drawer__seed002__step011,open_drawer,2,validation,37,11,1.0,37,0.03866084372104947,-0.06857136502361857,0.9530585398682073,0.9652039223557951,-0.012145382487587786,0.8048780487804879,0.7209302325581395,0.08394781622234837
google_robot_open_drawer__seed002__step011,open_drawer,2,validation,37,14,1.0,37,0.061021505618679694,-0.04621070312598835,1.0,0.6187069233521979,0.3812930766478021,1.0,0.8048780487804879,0.19512195121951215
google_robot_open_drawer__seed002__step011,open_drawer,2,validation,37,9,1.25,46,0.08689197186388413,-0.23234754672736002,1.0,0.9243869371621051,0.07561306283789493,1.0,0.7692307692307693,0.23076923076923073
google_robot_open_drawer__seed002__step011,open_drawer,2,validation,37,11,1.25,46,0.11584488199398224,-0.20339463659726192,0.8358350418898107,0.7234016780869682,0.11243336380284252,0.84,0.7358490566037735,0.10415094339622644
google_robot_open_drawer__seed002__step011,open_drawer,2,validation,37,14,1.25,46,0.12164667655142887,-0.1975928420398153,0.9760335357490962,0.9653247547269483,0.010708781022147895,0.8775510204081632,0.8775510204081632,0.0
google_robot_open_drawer__seed002__step056,open_drawer,2,validation,42,9,0.75,32,0.2480529526973766,0.0767166669211298,0.9813029722797998,0.9676829382476481,0.013620034032151729,0.9393939393939394,0.8823529411764706,0.057040998217468886
