split,task,seed,layer,top_alignment,top_minus_random,synonym_residual_cosine,target_residual_cosine,semantic_separation,synonym_mask_jaccard,target_mask_jaccard,mask_jaccard_separation
exploration,move_near,1,19,0.19436789918141129,0.05737544670335649,0.9731608037741495,0.8753746304743726,0.09778617329977694,0.9371345029239766,0.8699122807017544,0.06722222222222222
exploration,move_near,1,20,0.15809082804391292,0.021098375565858103,0.9866922324680073,0.9574558297689361,0.029236402699071313,0.978494623655914,0.9305555555555555,0.04793906810035842
exploration,move_near,1,21,0.21880839324804938,0.08181594076999459,0.9970968556259336,0.967754766132316,0.029342089493617607,0.978494623655914,0.9055555555555556,0.0729390681003584
exploration,move_near,1,22,0.1391614339057529,0.002168981427698132,0.9614461363887304,0.8353018473721859,0.12614428901654443,0.9649122807017544,0.8383333333333334,0.12657894736842104
exploration,move_near,1,23,0.27891937889805235,0.14192692641999752,0.9427813148406942,0.9004316748249687,0.04234964001572542,0.9251612903225807,0.890073571024335,0.03508771929824561
exploration,move_near,1,24,0.178317871029427,0.04132541855137223,1.0,0.9301846391181819,0.06981536088181801,1.0,0.890073571024335,0.109926428975665
exploration,move_near,1,25,0.11825309832782403,-0.018739354150230748,1.0,0.8825963559983374,0.11740364400166263,1.0,0.9371345029239766,0.0628654970760234
exploration,move_near,1,26,0.20002497159888752,0.06303251912083273,0.9744194423982598,0.9807166117442606,-0.006297169346000812,0.9507168458781362,0.9371345029239766,0.013582342954159573
exploration,move_near,1,27,0.18219817094676183,0.045205718468707044,0.9925045823581082,0.9878382835738487,0.004666298784259504,0.9649122807017544,0.9333333333333332,0.03157894736842104
exploration,move_near,1,28,0.23544855605974602,0.09845610358169121,0.9831294051715022,0.9720611067974055,0.011068298374096655,0.9156291265798906,0.9156291265798906,0.0
exploration,move_near,1,29,0.11490890799287784,-0.022083544485176937,0.9879795735813373,0.9476234400022677,0.040356133579069454,0.9434069043576683,0.8840501792114694,0.05935672514619883
exploration,move_near,1,30,0.202952804982051,0.06596035250399622,0.9979478840301838,0.9797871756829856,0.018160708347198223,0.978494623655914,0.9434069043576683,0.03508771929824561
exploration,move_near,1,31,0.13914384988914727,0.0021513974110924836,0.9018150067082717,0.8939556799319184,0.007859326776353334,0.9507168458781362,0.9156291265798906,0.03508771929824561
exploration,move_near,2,0,0.1262766146450046,0.14270497870634652,0.9988863313024933,0.8876467798182855,0.11123955148420783,0.9743589743589745,0.9743589743589745,0.0
exploration,move_near,2,1,0.09277780211491964,0.1092061661762616,0.9516292130613446,0.9588071378184377,-0.007177924757093075,0.9282661782661782,0.9449103528050896,-0.016644174538911354
exploration,move_near,2,2,0.07277014798854882,0.08919851204989078,0.9849426830984439,0.9443101286774748,0.040632554420969136,0.9824561403508771,0.9330734243014943,0.04938271604938271
exploration,move_near,2,3,0.21775868239531707,0.23418704645665897,0.9817363749456476,0.9093056808252079,0.07243069412043975,0.9880952380952381,0.9449103528050896,0.043184885290148446
