state_id,task,seed,split,layer,top_alignment,top_minus_random,synonym_residual_cosine,target_residual_cosine,semantic_separation,synonym_mask_jaccard,target_mask_jaccard,mask_jaccard_separation
google_robot_move_near__seed098__step071,move_near,98,exploration,1,0.017850698372075997,0.29483343203947526,1.0,1.0,0.0,1.0,1.0,0.0
google_robot_move_near__seed098__step071,move_near,98,exploration,2,-0.04959690432022923,0.22738582934717005,0.9953268937166247,1.0,-0.00467310628337525,0.9,1.0,-0.09999999999999998
google_robot_move_near__seed098__step071,move_near,98,exploration,3,-0.12453949218622384,0.15244324148117544,0.9132830102327835,1.0,-0.08671698976721653,0.9,1.0,-0.09999999999999998
google_robot_move_near__seed098__step071,move_near,98,exploration,4,-0.058323824797316605,0.21865890887008269,0.9004519310509669,1.0,-0.09954806894903312,0.9,1.0,-0.09999999999999998
google_robot_move_near__seed098__step071,move_near,98,exploration,5,-0.15338990655325083,0.12359282711414846,1.0000000000000002,0.9933512003566304,0.00664879964336984,1.0,0.9,0.09999999999999998
google_robot_move_near__seed098__step071,move_near,98,exploration,6,0.18313334418035798,0.46011607784775727,0.9841697795838996,1.0,-0.015830220416100382,0.9,1.0,-0.09999999999999998
google_robot_move_near__seed098__step071,move_near,98,exploration,7,0.06326492336915697,0.34024765703655624,0.520755513540155,0.8164776045062737,-0.2957220909661187,0.9,0.9,0.0
google_robot_move_near__seed098__step071,move_near,98,exploration,8,0.17868950201722691,0.4556722356846262,1.0,0.9442112870315986,0.05578871296840138,1.0,0.9,0.09999999999999998
google_robot_move_near__seed098__step071,move_near,98,exploration,9,0.5252768961166848,0.802259629784084,1.0,1.0,0.0,1.0,1.0,0.0
google_robot_move_near__seed098__step071,move_near,98,exploration,10,0.25906554518829383,0.5360482788556931,0.9606738386461017,0.9698178055867568,-0.009143966940655113,0.9,0.9,0.0
google_robot_move_near__seed098__step071,move_near,98,exploration,11,0.7770608762248109,1.0540436098922101,0.9158026201109152,0.8752903569439369,0.04051226316697831,0.7272727272727273,0.7272727272727273,0.0
