partner_layer,alpha,group_type,group,states,episodes,target_control_states,target_response_change,mask_jaccard_l11,mean_lost_l11_tokens,components,component_change_l11,score_cosine_l11,rank_correlation_l11
28,0.9,l11_outcome,success,54,18,6,-0.0035038084814597403,0.9405320842545595,1.2222222222222223,7.314814814814815,0.5555555555555556,0.9979331819538627,0.997993941956376
29,0.5,l11_outcome,fail,51,17,3,-0.05513928129129819,0.6223924961634125,5.666666666666667,9.137254901960784,2.843137254901961,0.8792481734561531,0.9793755245288776
29,0.5,l11_outcome,success,54,18,6,-0.028749636443445498,0.6731553761958643,6.518518518518518,10.037037037037036,3.2777777777777777,0.8668057031625597,0.9797059644761491
29,0.75,l11_outcome,fail,51,17,3,-0.026722016095629436,0.7711352413452618,3.3529411764705883,8.0,1.7058823529411764,0.9695184545724609,0.9911671580969306
29,0.75,l11_outcome,success,54,18,6,-0.01424706715362753,0.8221796572928228,3.4074074074074074,8.574074074074074,1.8148148148148149,0.9663301021434882,0.9913932096292903
29,0.9,l11_outcome,fail,51,17,3,-0.010503804302442613,0.8905986305610469,1.5294117647058822,6.901960784313726,0.6078431372549019,0.9952920510050081,0.9969493877317462
29,0.9,l11_outcome,success,54,18,6,-0.005674927063841855,0.9074112094491719,1.7592592592592593,7.777777777777778,1.0185185185185186,0.9948284976802,0.9970318155904815
30,0.5,l11_outcome,fail,51,17,3,-0.04342093162847214,0.6232979625547589,5.901960784313726,9.411764705882353,3.1176470588235294,0.9182930778913598,0.9764131986051456
30,0.5,l11_outcome,success,54,18,6,-0.0259851926375769,0.6616922129617583,6.796296296296297,10.092592592592593,3.3333333333333335,0.8958758739699613,0.9759568545857598
30,0.75,l11_outcome,fail,51,17,3,-0.019083253686780877,0.8048564625439999,3.0784313725490198,7.803921568627451,1.5098039215686274,0.9832195426427432,0.990262023211665
30,0.75,l11_outcome,success,54,18,6,-0.011649011409455795,0.8115326016621313,3.6481481481481484,8.814814814814815,2.0555555555555554,0.9775102723208376,0.9902986397217769
30,0.9,l11_outcome,fail,51,17,3,-0.007119735226238544,0.9071713183749338,1.411764705882353,6.882352941176471,0.5882352941176471,0.9976571323777401,0.9967628714337644
30,0.9,l11_outcome,success,54,18,6,-0.004389290531744011,0.9149018040964327,1.6666666666666667,7.555555555555555,0.7962962962962963,0.9968269282422777,0.9968896497206748
31,0.5,l11_outcome,fail,51,17,3,-0.06324722144046267,0.5373749336380966,7.823529411764706,10.431372549019608,4.137254901960785,0.8643460838564394,0.9367128700873801
31,0.5,l11_outcome,success,54,18,6,-0.03546653490853709,0.5606981238420098,9.75925925925926,12.074074074074074,5.314814814814815,0.8533739060378364,0.9374941719013586
31,0.75,l11_outcome,fail,51,17,3,-0.03271154100033468,0.7332076458004331,4.431372549019608,8.843137254901961,2.549019607843137,0.9656402112675928,0.9720184740753705
31,0.75,l11_outcome,success,54,18,6,-0.01844787342679824,0.7540638331157159,5.111111111111111,9.592592592592593,2.8333333333333335,0.9616665816703964,0.9737416870120289
31,0.9,l11_outcome,fail,51,17,3,-0.013413287151428343,0.8670998938340492,2.1176470588235294,7.313725490196078,1.0196078431372548,0.994669981544352,0.9902652068495056
31,0.9,l11_outcome,success,54,18,6,-0.0075751470589690804,0.8845206858466891,2.3703703703703702,8.055555555555555,1.2962962962962963,0.9940768500379541,0.9912697201664927
0,0.5,l11_vs_vanilla,harm,15,5,0,,0.7559850926575599,3.8666666666666667,5.0,-0.26666666666666666,0.8162704293891575,0.8610753318837261
0,0.5,l11_vs_vanilla,rescue,39,13,3,-0.062336005855841266,0.7148916479287752,5.717948717948718,7.0,0.5641025641025641,0.8457634262334648,0.8314266341825566
0,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.09340654443197509,0.7282175573758312,5.166666666666667,6.527777777777778,-0.19444444444444445,0.844332864433958,0.8395506893581036
0,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.04224498461274764,0.7435221761399529,6.4,7.266666666666667,-0.3333333333333333,0.845701183167053,0.8147488937209123
0,0.75,l11_vs_vanilla,harm,15,5,0,,0.883285607334855,2.1333333333333333,5.066666666666666,-0.2,0.9499683276155662,0.8971538109407184
0,0.75,l11_vs_vanilla,rescue,39,13,3,-0.043527106814643245,0.8603828060271805,2.7948717948717947,6.717948717948718,0.28205128205128205,0.9554237085271233,0.8811406742433576
0,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.06504015034608866,0.8657764119812386,2.361111111111111,6.444444444444445,-0.2777777777777778,0.9568608023012081,0.8837191004806592
0,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.02979967282836446,0.8459366418718614,3.8,7.266666666666667,-0.3333333333333333,0.9597732090725646,0.8612251564049741
0,0.9,l11_vs_vanilla,harm,15,5,0,,0.955445623748972,0.8666666666666667,5.0,-0.26666666666666666,0.9920421262525888,0.9373339627679866
0,0.9,l11_vs_vanilla,rescue,39,13,3,-0.02287213984725343,0.9437287139199625,1.1794871794871795,6.358974358974359,-0.07692307692307693,0.9925255553011465,0.9321707499222376
0,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.03408572332625327,0.9444886744159129,1.0,6.472222222222222,-0.25,0.9929611115962245,0.9313593165865566
0,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.01581678776319953,0.9251810095649106,1.8,7.133333333333334,-0.4666666666666667,0.9936896373101208,0.9156084534981306
1,0.5,l11_vs_vanilla,harm,15,5,0,,0.7689769545637767,4.266666666666667,5.333333333333333,0.06666666666666667,0.9008612905079952,0.8530003051804381
1,0.5,l11_vs_vanilla,rescue,39,13,3,-0.05172761877624324,0.6874550731190402,6.3076923076923075,7.128205128205129,0.6923076923076923,0.9145739480324877,0.8230498529851926
1,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.07459471199774596,0.7087307430544914,5.583333333333333,7.333333333333333,0.6111111111111112,0.9163886766935391,0.8419712907860937
1,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.03563419670749033,0.696854110214956,7.733333333333333,8.466666666666667,0.8666666666666667,0.9246813678613403,0.8430688277256427
1,0.75,l11_vs_vanilla,harm,15,5,0,,0.8997841196986232,2.2666666666666666,5.2,-0.06666666666666667,0.9800516030523991,0.9061480506599524
1,0.75,l11_vs_vanilla,rescue,39,13,3,-0.030443954433825544,0.8402596012090743,3.051282051282051,7.076923076923077,0.6410256410256411,0.9822512878316985,0.8933620136920377
1,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.04273596600795429,0.873736505420282,2.388888888888889,6.583333333333333,-0.1388888888888889,0.9827288620361335,0.9008240070509395
1,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.021318237004204887,0.8305628065075741,4.133333333333334,7.666666666666667,0.06666666666666667,0.9853529522810931,0.8990567063401234
1,0.9,l11_vs_vanilla,harm,15,5,0,,0.9488088876962183,1.0,5.066666666666666,-0.2,0.9972564861928314,0.953552204928664
1,0.9,l11_vs_vanilla,rescue,39,13,3,-0.013640035379995988,0.9440676471494279,1.1538461538461537,6.641025641025641,0.20512820512820512,0.9974958289486182,0.9504318193155737
1,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.018772282458559872,0.9465123404249695,0.9444444444444444,6.638888888888889,-0.08333333333333333,0.9975719459742949,0.9510465344535997
1,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.009665261342321834,0.9203359650879956,2.0,7.333333333333333,-0.26666666666666666,0.9979962132747203,0.9503336957351032
2,0.5,l11_vs_vanilla,harm,15,5,0,,0.9088660699083816,2.0,5.066666666666666,-0.2,0.9919197439125296,0.9772946707866023
2,0.5,l11_vs_vanilla,rescue,39,13,3,-0.011554821375108304,0.8595472786788328,2.641025641025641,7.076923076923077,0.6410256410256411,0.9912578562008949,0.975293992933899
2,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.013185168008306233,0.8602850872905985,2.5555555555555554,6.75,0.027777777777777776,0.9922623543316456,0.9682599231326768
2,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.00788305024057797,0.8487629581593887,3.466666666666667,7.4,-0.2,0.9935770470951909,0.9736152437628748
2,0.75,l11_vs_vanilla,harm,15,5,0,,0.9537757593297567,0.9333333333333333,5.333333333333333,0.06666666666666667,0.9990330732851361,0.9915524624246587
2,0.75,l11_vs_vanilla,rescue,39,13,3,-0.004267433920100926,0.9416563504274109,1.1794871794871795,6.615384615384615,0.1794871794871795,0.9989253338574721,0.9911450538760846
2,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.0047931259339814986,0.9522357238909236,0.8611111111111112,6.722222222222222,0.0,0.9990367207650053,0.9880494439993895
2,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.0029303365324278435,0.9338064710882215,1.6666666666666667,7.333333333333333,-0.26666666666666666,0.9992170327709622,0.9900416762035552
2,0.9,l11_vs_vanilla,harm,15,5,0,,0.9870608195413535,0.26666666666666666,5.2,-0.06666666666666667,0.9998901718753317,0.9977263580529486
2,0.9,l11_vs_vanilla,rescue,39,13,3,-0.0014756023001031779,0.9796191729610274,0.41025641025641024,6.461538461538462,0.02564102564102564,0.9998767347152727,0.9975448930694694
2,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.0016481235341301397,0.9833966385944155,0.25,6.638888888888889,-0.08333333333333333,0.9998889169862832,0.9965901649245948
2,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.0010158785133799312,0.9773482371858274,0.6,7.4,-0.2,0.9999103897384897,0.9970767528801402
3,0.5,l11_vs_vanilla,harm,15,5,0,,0.9247579975690576,1.5333333333333334,5.066666666666666,-0.2,0.9960042582631481,0.987470674067292
3,0.5,l11_vs_vanilla,rescue,39,13,3,-0.010669351630268558,0.8641893612836179,2.3846153846153846,6.743589743589744,0.3076923076923077,0.9925089308839637,0.9839144416371755
3,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.013916614262799235,0.901998860465165,1.75,6.472222222222222,-0.25,0.9954337166486596,0.984410306356654
3,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.005583815502834321,0.8758146581182271,2.8,7.0,-0.6,0.9946869186596061,0.9843343728541998
3,0.75,l11_vs_vanilla,harm,15,5,0,,0.9624592482731155,0.6666666666666666,5.0,-0.26666666666666666,0.9995176295460345,0.9965762569619285
3,0.75,l11_vs_vanilla,rescue,39,13,3,-0.003922802195017983,0.9435780358378486,1.0256410256410255,6.410256410256411,-0.02564102564102564,0.9990582657210715,0.9953225595835458
3,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.005040090060567132,0.9569116010803486,0.75,6.611111111111111,-0.1111111111111111,0.999433031777903,0.9954443276175579
3,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.0020303697598310147,0.9308988605360464,1.6,7.0,-0.6,0.9993444283401334,0.9952311741817348
3,0.9,l11_vs_vanilla,harm,15,5,0,,0.9893497183819765,0.13333333333333333,5.2,-0.06666666666666667,0.9999449397742903,0.9992926012817577
3,0.9,l11_vs_vanilla,rescue,39,13,3,-0.0013540982698131282,0.9765122716991124,0.41025641025641024,6.487179487179487,0.05128205128205128,0.9998910589222388,0.9989158574983418
3,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.0017299597988507803,0.973284394329993,0.3888888888888889,6.694444444444445,-0.027777777777777776,0.9999346242997744,0.9989687245682968
3,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.0006979539410899641,0.9804913077531232,0.5333333333333333,7.533333333333333,-0.06666666666666667,0.9999245793559791,0.9989641985198747
4,0.5,l11_vs_vanilla,harm,15,5,0,,0.8468681946821482,2.1333333333333333,5.466666666666667,0.2,0.9895887527862736,0.9776523994811931
4,0.5,l11_vs_vanilla,rescue,39,13,3,-0.01552921132249474,0.8602634448861014,2.5384615384615383,7.051282051282051,0.6153846153846154,0.9913377290014657,0.9806656821663114
4,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.02215886526042295,0.8644527915742516,2.3333333333333335,6.972222222222222,0.25,0.9913541414474779,0.9765074045993235
4,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.010083273637346611,0.878600655779145,3.0,7.466666666666667,-0.13333333333333333,0.9925197947524009,0.9787859540703442
4,0.75,l11_vs_vanilla,harm,15,5,0,,0.9676193808568955,0.7333333333333333,5.133333333333334,-0.13333333333333333,0.9986491553120055,0.991538681620508
4,0.75,l11_vs_vanilla,rescue,39,13,3,-0.006005885958046382,0.9446855364044675,1.1025641025641026,6.564102564102564,0.1282051282051282,0.9988723421142217,0.9932521010499378
4,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.008469845879866324,0.94472127646788,0.9166666666666666,6.472222222222222,-0.25,0.998870987941829,0.9913029337059077
4,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.00388430998604275,0.9491076378600419,1.2666666666666666,7.6,0.0,0.9990051949945957,0.9925462539101243
4,0.9,l11_vs_vanilla,harm,15,5,0,,0.99032944041433,0.2,5.333333333333333,0.06666666666666667,0.9998420738001715,0.9975335698481724
4,0.9,l11_vs_vanilla,rescue,39,13,3,-0.0021158471119716027,0.9734194599524545,0.48717948717948717,6.538461538461538,0.10256410256410256,0.9998677729257391,0.9980534476586203
4,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.0029699024415829473,0.9699550930242206,0.4722222222222222,6.638888888888889,-0.08333333333333333,0.9998674691638479,0.9974140328959079
4,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.001365905326718447,0.9795513420584406,0.5333333333333333,7.466666666666667,-0.13333333333333333,0.9998824717063203,0.9977631704432744
5,0.5,l11_vs_vanilla,harm,15,5,0,,0.8181819497101888,2.6,5.866666666666666,0.6,0.9731497008917909,0.9706895170519568
5,0.5,l11_vs_vanilla,rescue,39,13,3,-0.022964625896977137,0.8043774544219813,3.5128205128205128,7.564102564102564,1.1282051282051282,0.975246414946258,0.9729981153640744
5,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.033853072637059285,0.8094300159101684,3.1666666666666665,7.444444444444445,0.7222222222222222,0.9800873893683679,0.9724130394700031
5,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.013514719442865468,0.8296921517860429,3.933333333333333,8.266666666666667,0.6666666666666666,0.9842530706117274,0.9762556744487677
5,0.75,l11_vs_vanilla,harm,15,5,0,,0.928659817695218,1.2,5.466666666666667,0.2,0.9963297370394861,0.9887424181734947
5,0.75,l11_vs_vanilla,rescue,39,13,3,-0.009537080990267616,0.9183169650359614,1.5384615384615385,7.153846153846154,0.717948717948718,0.9964874035839097,0.9898126221455357
5,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.013994660866509632,0.9308585242612192,1.1944444444444444,6.861111111111111,0.1388888888888889,0.9972365840619022,0.9890673677869332
5,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.005523034331366197,0.9325271264864434,1.6666666666666667,7.666666666666667,0.06666666666666667,0.9978657606224804,0.9907575627527273
5,0.9,l11_vs_vanilla,harm,15,5,0,,0.9811348936154275,0.4,5.333333333333333,0.06666666666666667,0.9995643210564255,0.996140850308995
5,0.9,l11_vs_vanilla,rescue,39,13,3,-0.0034626135448390556,0.9758728468675364,0.46153846153846156,6.538461538461538,0.10256410256410256,0.9995759026331295,0.9966636295344236
5,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.005072018844659225,0.9676143649776687,0.5,6.694444444444445,-0.027777777777777776,0.9996687763436781,0.9961418914193432
5,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.001991946708395092,0.972565125141737,0.6666666666666666,7.666666666666667,0.06666666666666667,0.9997462342906044,0.9966668097199969
6,0.5,l11_vs_vanilla,harm,15,5,0,,0.8353720410858366,2.0,5.466666666666667,0.2,0.9844054003539998,0.9792435339894711
6,0.5,l11_vs_vanilla,rescue,39,13,3,-0.02459787537853196,0.8696539656260825,2.3333333333333335,6.846153846153846,0.41025641025641024,0.9822257752279406,0.9858747124261257
6,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.0282368842466371,0.8484508991784879,2.1944444444444446,7.194444444444445,0.4722222222222222,0.9833660331355927,0.9813505347015591
6,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.012469056480415732,0.8809116689377038,2.4,7.6,0.0,0.9877096630955601,0.98551160639353
6,0.75,l11_vs_vanilla,harm,15,5,0,,0.9373898560068773,0.8666666666666667,5.266666666666667,0.0,0.9975538951757723,0.9928542477302202
6,0.75,l11_vs_vanilla,rescue,39,13,3,-0.011073978561485122,0.9420677306671775,1.0,6.589743589743589,0.15384615384615385,0.9970747915258701,0.9958829618348386
6,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.011741757783166903,0.9259411488834177,0.9166666666666666,6.555555555555555,-0.16666666666666666,0.9973681639758281,0.9935883099997456
6,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.005238676297632684,0.951422588966574,0.9333333333333333,7.4,-0.2,0.9982282382622968,0.9955611028458075
6,0.9,l11_vs_vanilla,harm,15,5,0,,0.9946305156831472,0.13333333333333333,5.266666666666667,0.0,0.9996916242012809,0.9981848916609444
6,0.9,l11_vs_vanilla,rescue,39,13,3,-0.004185358897424356,0.9741158752691346,0.4358974358974359,6.435897435897436,0.0,0.9996198770452353,0.9990605431038022
6,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.004282402140724677,0.975330622046167,0.3333333333333333,6.638888888888889,-0.08333333333333333,0.9996666911531121,0.998314533741512
6,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.001914736792736911,0.9729551832653378,0.4,7.533333333333333,-0.06666666666666667,0.999784075475733,0.9989145113298235
7,0.5,l11_vs_vanilla,harm,15,5,0,,0.8196364574984475,2.4,5.466666666666667,0.2,0.9750796138354244,0.9731279087510488
7,0.5,l11_vs_vanilla,rescue,39,13,3,-0.00357371479172106,0.8257984073004155,3.2051282051282053,7.17948717948718,0.7435897435897436,0.9772894651016529,0.9738610937490828
7,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.009310324660585968,0.8413726144204953,2.4166666666666665,7.388888888888889,0.6666666666666666,0.9814562557212532,0.9742976280168355
7,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.006090347233123055,0.8452235890600986,3.2,8.066666666666666,0.4666666666666667,0.9814836213907782,0.9743437666895551
7,0.75,l11_vs_vanilla,harm,15,5,0,,0.9141455493084899,1.2666666666666666,5.4,0.13333333333333333,0.9959307261702429,0.9905317769130998
7,0.75,l11_vs_vanilla,rescue,39,13,3,-0.0014230275831255922,0.9331334352722386,1.205128205128205,6.82051282051282,0.38461538461538464,0.9962443500683094,0.9913620731141901
7,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.003604667526703048,0.9263897175146347,1.0,6.805555555555555,0.08333333333333333,0.9969420481167869,0.9910291256580452
7,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.002425286455108694,0.9281271834727568,1.5333333333333334,7.866666666666666,0.26666666666666666,0.9970068763209632,0.9914829861905848
7,0.9,l11_vs_vanilla,harm,15,5,0,,0.9729557030405928,0.3333333333333333,5.066666666666666,-0.2,0.9994794142312383,0.9974460212100399
7,0.9,l11_vs_vanilla,rescue,39,13,3,-0.0005072017913014976,0.9707908299935079,0.5128205128205128,6.615384615384615,0.1794871794871795,0.9995153566711185,0.9977502296189348
7,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.0012689647263111337,0.9740556281354851,0.3333333333333333,6.666666666666667,-0.05555555555555555,0.9996077664814845,0.9974613199689732
7,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.0008647785852872389,0.9672852396823508,0.6,7.533333333333333,-0.06666666666666667,0.9996180234412511,0.997687113756008
8,0.5,l11_vs_vanilla,harm,15,5,0,,0.8262952090925582,2.0,5.733333333333333,0.4666666666666667,0.9760221830061728,0.9786320286869609
8,0.5,l11_vs_vanilla,rescue,39,13,3,-0.01832549409075163,0.8134505965831271,3.358974358974359,7.153846153846154,0.717948717948718,0.966557749814932,0.9762118634493604
8,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.022513274142305254,0.8168152220735854,2.9166666666666665,7.25,0.5277777777777778,0.9723937897590632,0.977952898896264
8,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.011180929676898975,0.8246467760061038,3.7333333333333334,8.066666666666666,0.4666666666666667,0.9671360802081772,0.9737220569161514
8,0.75,l11_vs_vanilla,harm,15,5,0,,0.9039050482847816,1.2666666666666666,5.2,-0.06666666666666667,0.995114010369587,0.9917506389715418
8,0.75,l11_vs_vanilla,rescue,39,13,3,-0.008982562828428254,0.9087793615445304,1.6153846153846154,6.743589743589744,0.3076923076923077,0.9926652267946696,0.9914198813317603
8,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.010512443456441761,0.9160227937226649,1.2222222222222223,6.777777777777778,0.05555555555555555,0.9943623985674096,0.9911152755525037
8,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.005187786584989372,0.9022092247897279,2.0,7.666666666666667,0.06666666666666667,0.992873973235481,0.9900383859769586
8,0.9,l11_vs_vanilla,harm,15,5,0,,0.9880709205514545,0.26666666666666666,5.133333333333334,-0.13333333333333333,0.9993069123392898,0.9974345769436176
8,0.9,l11_vs_vanilla,rescue,39,13,3,-0.0035458386198669034,0.9604509483592404,0.7435897435897436,6.641025641025641,0.20512820512820512,0.9988984428019819,0.9976433247648056
8,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.004048539396531177,0.9617632332184599,0.5833333333333334,6.527777777777778,-0.19444444444444445,0.999198875167671,0.9972004264578721
8,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.001989449356268748,0.9603492127463239,0.7333333333333333,7.333333333333333,-0.26666666666666666,0.9989618064338802,0.9969532024872206
9,0.5,l11_vs_vanilla,harm,15,5,0,,0.8543391793391792,2.2666666666666666,5.733333333333333,0.4666666666666667,0.9691971117890164,0.976511787594415
9,0.5,l11_vs_vanilla,rescue,39,13,3,-0.019209454714100942,0.8161377812931573,3.282051282051282,7.461538461538462,1.0256410256410255,0.9754105797446601,0.9735376465012819
9,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.024758301906925916,0.8265955043193424,2.638888888888889,7.333333333333333,0.6111111111111112,0.9772620350284118,0.9753025577935452
9,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.0076473403988296315,0.8383666917556396,3.4,8.266666666666667,0.6666666666666666,0.9826083472491636,0.9758661879148545
9,0.75,l11_vs_vanilla,harm,15,5,0,,0.9276648182826026,1.2,5.333333333333333,0.06666666666666667,0.9941494027519974,0.9900007152666511
9,0.75,l11_vs_vanilla,rescue,39,13,3,-0.0086837921320647,0.9152262738874367,1.435897435897436,7.0,0.5641025641025641,0.9957247891208965,0.9888186215821256
9,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.011226267500559129,0.9091523039563852,1.25,6.888888888888889,0.16666666666666666,0.9960629223354501,0.9892797423768468
9,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.003328233177772808,0.9202890072766722,1.6,7.733333333333333,0.13333333333333333,0.9968731006258793,0.9892096780346377
9,0.9,l11_vs_vanilla,harm,15,5,0,,0.9718236552719312,0.4,5.133333333333334,-0.13333333333333333,0.9992011120950547,0.9964638170443274
9,0.9,l11_vs_vanilla,rescue,39,13,3,-0.003282316447689793,0.9687516693461466,0.5897435897435898,6.641025641025641,0.20512820512820512,0.9994358310847485,0.9959828240634773
9,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.0042515541784196075,0.9576593391868475,0.4444444444444444,6.666666666666667,-0.05555555555555555,0.9994830011667754,0.9961106581088985
9,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.0012334998598035052,0.9558506115851183,0.8666666666666667,7.533333333333333,-0.06666666666666667,0.9995794417135186,0.9957788776989394
10,0.5,l11_vs_vanilla,harm,15,5,0,,0.8383297424725524,2.3333333333333335,5.6,0.3333333333333333,0.973780343915391,0.9821258201724267
10,0.5,l11_vs_vanilla,rescue,39,13,3,-0.018051426086520755,0.7979885299207485,3.358974358974359,6.717948717948718,0.28205128205128205,0.9691753313517912,0.9830823664395419
10,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.04411235160521445,0.8081674408104852,2.888888888888889,6.916666666666667,0.19444444444444445,0.9752017816065531,0.9844275522303604
10,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.010722081963097693,0.8377808023677957,3.466666666666667,7.866666666666666,0.26666666666666666,0.9775188431502896,0.982494897764553
10,0.75,l11_vs_vanilla,harm,15,5,0,,0.9223162230182901,1.3333333333333333,5.2,-0.06666666666666667,0.9943860773103802,0.9928339818417639
10,0.75,l11_vs_vanilla,rescue,39,13,3,-0.008294920644105109,0.9133820158194005,1.5384615384615385,6.717948717948718,0.28205128205128205,0.993451254047375,0.9938466160184513
10,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.021072814645800648,0.9029224570659458,1.4166666666666667,6.75,0.027777777777777776,0.994963848328396,0.9939952967243966
10,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.005233403975072646,0.9199032557323374,1.7333333333333334,7.666666666666667,0.06666666666666667,0.9954691263818637,0.9933478770885784
10,0.9,l11_vs_vanilla,harm,15,5,0,,0.9790922449061122,0.4,5.133333333333334,-0.13333333333333333,0.9991826581017289,0.9977997920958266
10,0.9,l11_vs_vanilla,rescue,39,13,3,-0.003168386864992228,0.9621824084542709,0.6923076923076923,6.615384615384615,0.1794871794871795,0.9990506270574994,0.9981367853935945
10,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.008213883764401802,0.9608511365985696,0.5,6.583333333333333,-0.1388888888888889,0.9992856305145215,0.9982660148203247
10,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.0020635255268053342,0.981952065476996,0.4666666666666667,7.533333333333333,-0.06666666666666667,0.9993600218768767,0.9979478046082246
12,0.5,l11_vs_vanilla,harm,15,5,0,,0.8099062089413069,2.1333333333333333,5.466666666666667,0.2,0.9699264424158294,0.9898755912870981
12,0.5,l11_vs_vanilla,rescue,39,13,3,-0.023254296499535185,0.8384798311058123,2.8205128205128207,7.0,0.5641025641025641,0.9670860331287168,0.9888829955807523
12,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.03854561722083924,0.8014997858657742,2.9722222222222223,7.027777777777778,0.3055555555555556,0.9690604214152104,0.9885358253223467
12,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.011767698582700029,0.8596274105321894,2.933333333333333,7.933333333333334,0.3333333333333333,0.9760980953095406,0.9908906500343326
12,0.75,l11_vs_vanilla,harm,15,5,0,,0.923259664312296,1.0666666666666667,5.4,0.13333333333333333,0.9928924271041861,0.9963649195086595
12,0.75,l11_vs_vanilla,rescue,39,13,3,-0.01123540333496534,0.9215967584264545,1.435897435897436,6.435897435897436,0.0,0.9917862084329423,0.9965761652610757
12,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.01938409183034014,0.8979215283248438,1.5,6.805555555555555,0.08333333333333333,0.992311697674426,0.996022640573739
12,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.006004355566800568,0.9410964495025174,1.2,7.733333333333333,0.13333333333333333,0.99445887046592,0.9973393034256502
12,0.9,l11_vs_vanilla,harm,15,5,0,,0.9678731312913542,0.4,5.266666666666667,0.0,0.9989124562731013,0.999099526970321
12,0.9,l11_vs_vanilla,rescue,39,13,3,-0.00440533395990552,0.9635422123107716,0.6923076923076923,6.589743589743589,0.15384615384615385,0.9986910598127605,0.9992400016726231
12,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.00779286770339475,0.9537777769613928,0.6666666666666666,6.611111111111111,-0.1111111111111111,0.9987735417509627,0.9990828294677142
12,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.002431040579980795,0.9704086376644443,0.6666666666666666,7.466666666666667,-0.13333333333333333,0.9991601555800013,0.9994383726253145
