state_id,task,seed,step,phase,true_entity_count,true_distinct_group_count,arm,count,selected_attention_mass,feature_perturbation_relative,jaccard_vs_true
google_robot_close_drawer__seed021__step101,google_robot_close_drawer,21,101,late,1,1,top_p80,28,0.8012366735213926,0.2905616422606668,0.6785714285714286
google_robot_close_drawer__seed021__step101,google_robot_close_drawer,21,101,late,1,1,true_scale_150,28,0.8012366735213926,0.2905616422606668,0.6785714285714286
google_robot_close_drawer__seed049__step011,google_robot_close_drawer,49,11,early,1,1,true_matched,26,0.6575612803807169,0.2928577336528615,1.0
google_robot_close_drawer__seed049__step011,google_robot_close_drawer,49,11,early,1,1,wrong_entity,24,0.6302673950399116,0.2775438674462884,0.9230769230769231
google_robot_close_drawer__seed049__step011,google_robot_close_drawer,49,11,early,1,1,random_cluster,31,0.7161731900325334,0.31314109692636344,0.8387096774193549
google_robot_close_drawer__seed049__step011,google_robot_close_drawer,49,11,early,1,1,source_only,26,0.6575612803807169,0.2928577336528615,1.0
google_robot_close_drawer__seed049__step011,google_robot_close_drawer,49,11,early,1,1,target_only,26,0.6575612803807169,0.2928577336528615,1.0
google_robot_close_drawer__seed049__step011,google_robot_close_drawer,49,11,early,1,1,top_p80,41,0.8021199982862507,0.3596456933943764,0.6341463414634146
google_robot_close_drawer__seed049__step011,google_robot_close_drawer,49,11,early,1,1,true_scale_150,39,0.7880980932932321,0.3523503440991648,0.6666666666666666
google_robot_close_drawer__seed049__step056,google_robot_close_drawer,49,56,middle,1,1,true_matched,5,0.4439017637464116,0.11691346923072483,1.0
google_robot_close_drawer__seed049__step056,google_robot_close_drawer,49,56,middle,1,1,wrong_entity,80,0.9659030817274437,0.4914731955869965,0.0625
google_robot_close_drawer__seed049__step056,google_robot_close_drawer,49,56,middle,1,1,random_cluster,80,0.9659030817274437,0.4914731955869965,0.0625
google_robot_close_drawer__seed049__step056,google_robot_close_drawer,49,56,middle,1,1,source_only,5,0.4439017637464116,0.11691346923072483,1.0
google_robot_close_drawer__seed049__step056,google_robot_close_drawer,49,56,middle,1,1,target_only,5,0.4439017637464116,0.11691346923072483,1.0
google_robot_close_drawer__seed049__step056,google_robot_close_drawer,49,56,middle,1,1,top_p80,19,0.8060924640401077,0.24694368798808972,0.2631578947368421
google_robot_close_drawer__seed049__step056,google_robot_close_drawer,49,56,middle,1,1,true_scale_150,8,0.5781607361136603,0.15800359828220964,0.625
google_robot_close_drawer__seed049__step101,google_robot_close_drawer,49,101,late,1,1,true_matched,24,0.7043187915387328,0.24318176460029894,1.0
google_robot_close_drawer__seed049__step101,google_robot_close_drawer,49,101,late,1,1,wrong_entity,48,0.8394233603960921,0.36408354784753816,0.5
google_robot_close_drawer__seed049__step101,google_robot_close_drawer,49,101,late,1,1,random_cluster,48,0.8394233603960921,0.36408354784753816,0.5
google_robot_close_drawer__seed049__step101,google_robot_close_drawer,49,101,late,1,1,source_only,24,0.7043187915387328,0.24318176460029894,1.0
google_robot_close_drawer__seed049__step101,google_robot_close_drawer,49,101,late,1,1,target_only,24,0.7043187915387328,0.24318176460029894,1.0
google_robot_close_drawer__seed049__step101,google_robot_close_drawer,49,101,late,1,1,top_p80,40,0.8044931849869773,0.33583283640642086,0.6
google_robot_close_drawer__seed049__step101,google_robot_close_drawer,49,101,late,1,1,true_scale_150,36,0.7848872888087933,0.3154643864506021,0.6666666666666666
google_robot_move_near__seed000__step008,google_robot_move_near,0,8,early,2,2,true_matched,43,0.7544579054171566,0.38575159026477795,1.0
google_robot_move_near__seed000__step008,google_robot_move_near,0,8,early,2,2,wrong_entity,47,0.783424925623876,0.4230482106624801,0.9148936170212766
google_robot_move_near__seed000__step008,google_robot_move_near,0,8,early,2,2,random_cluster,82,0.9257132166624021,0.5441626821895034,0.524390243902439
google_robot_move_near__seed000__step008,google_robot_move_near,0,8,early,2,2,source_only,15,0.3911156657092366,0.2047906747450971,0.3488372093023256
google_robot_move_near__seed000__step008,google_robot_move_near,0,8,early,2,2,target_only,28,0.6071682021803868,0.2855799874135515,0.6511627906976745
google_robot_move_near__seed000__step008,google_robot_move_near,0,8,early,2,2,top_p80,50,0.8025846860406998,0.42746626207348537,0.86
google_robot_move_near__seed000__step008,google_robot_move_near,0,8,early,2,2,true_scale_150,64,0.870750019833765,0.4890092571510692,0.671875
google_robot_move_near__seed000__step040,google_robot_move_near,0,40,middle,2,2,true_matched,26,0.6747585055524083,0.279812023840192,1.0
google_robot_move_near__seed000__step040,google_robot_move_near,0,40,middle,2,2,wrong_entity,26,0.6747585055524083,0.279812023840192,1.0
google_robot_move_near__seed000__step040,google_robot_move_near,0,40,middle,2,2,random_cluster,80,0.9379543550980454,0.5022120681196806,0.325
google_robot_move_near__seed000__step040,google_robot_move_near,0,40,middle,2,2,source_only,17,0.5580675535990357,0.23191538502547301,0.6538461538461539
google_robot_move_near__seed000__step040,google_robot_move_near,0,40,middle,2,2,target_only,9,0.404330793471664,0.15756421659848427,0.34615384615384615
google_robot_move_near__seed000__step040,google_robot_move_near,0,40,middle,2,2,top_p80,41,0.8044490864706191,0.3650433680651663,0.6341463414634146
google_robot_move_near__seed000__step040,google_robot_move_near,0,40,middle,2,2,true_scale_150,39,0.7908442213450555,0.3540975388531802,0.6666666666666666
google_robot_move_near__seed000__step071,google_robot_move_near,0,71,late,2,2,true_matched,42,0.834778954874204,0.3240956211801743,1.0
google_robot_move_near__seed000__step071,google_robot_move_near,0,71,late,2,2,wrong_entity,64,0.9119188908655327,0.3949278869262564,0.65625
google_robot_move_near__seed000__step071,google_robot_move_near,0,71,late,2,2,random_cluster,53,0.8790943844193567,0.3604749726998756,0.7924528301886793
google_robot_move_near__seed000__step071,google_robot_move_near,0,71,late,2,2,source_only,9,0.4446411271155078,0.139803171416556,0.21428571428571427
google_robot_move_near__seed000__step071,google_robot_move_near,0,71,late,2,2,target_only,33,0.7765875829865154,0.28991382906041224,0.7857142857142857
google_robot_move_near__seed000__step071,google_robot_move_near,0,71,late,2,2,top_p80,37,0.8051839374112013,0.3067708394459977,0.8809523809523809
google_robot_move_near__seed000__step071,google_robot_move_near,0,71,late,2,2,true_scale_150,63,0.9091760617466672,0.39294131749255745,0.6666666666666666
google_robot_move_near__seed001__step008,google_robot_move_near,1,8,early,2,2,true_matched,18,0.4834985958022969,0.19902690056229919,1.0
google_robot_move_near__seed001__step008,google_robot_move_near,1,8,early,2,2,wrong_entity,72,0.8923780723684712,0.51732797781683,0.25
google_robot_move_near__seed001__step008,google_robot_move_near,1,8,early,2,2,random_cluster,34,0.6824131962890653,0.32835139652225814,0.5294117647058824
google_robot_move_near__seed001__step008,google_robot_move_near,1,8,early,2,2,source_only,8,0.2946385628693138,0.12854308056435992,0.4444444444444444
google_robot_move_near__seed001__step008,google_robot_move_near,1,8,early,2,2,target_only,10,0.3385536635495313,0.14179938441060996,0.5555555555555556
google_robot_move_near__seed001__step008,google_robot_move_near,1,8,early,2,2,top_p80,50,0.8004621980203364,0.40662451279962614,0.36
google_robot_move_near__seed001__step008,google_robot_move_near,1,8,early,2,2,true_scale_150,27,0.6098806575125173,0.2745598383876093,0.6666666666666666
google_robot_move_near__seed001__step040,google_robot_move_near,1,40,middle,2,2,true_matched,30,0.7500662407224867,0.29395143443132304,1.0
google_robot_move_near__seed001__step040,google_robot_move_near,1,40,middle,2,2,wrong_entity,43,0.8592258493817556,0.3679002815817382,0.6976744186046512
google_robot_move_near__seed001__step040,google_robot_move_near,1,40,middle,2,2,random_cluster,104,0.9742938224092542,0.5579850840123156,0.28846153846153844
google_robot_move_near__seed001__step040,google_robot_move_near,1,40,middle,2,2,source_only,20,0.6049192658917805,0.23249121627462288,0.6666666666666666
google_robot_move_near__seed001__step040,google_robot_move_near,1,40,middle,2,2,target_only,10,0.4088163086421881,0.16660804407095084,0.3333333333333333
google_robot_move_near__seed001__step040,google_robot_move_near,1,40,middle,2,2,top_p80,36,0.8090720132000876,0.33217691029739727,0.8333333333333334
google_robot_move_near__seed001__step040,google_robot_move_near,1,40,middle,2,2,true_scale_150,45,0.869974528048343,0.3724154599964841,0.6666666666666666
google_robot_move_near__seed001__step071,google_robot_move_near,1,71,late,2,2,true_matched,23,0.6425379772461021,0.24402808870184287,1.0
google_robot_move_near__seed001__step071,google_robot_move_near,1,71,late,2,2,wrong_entity,45,0.8591832556024486,0.37480569347871245,0.5111111111111111
google_robot_move_near__seed001__step071,google_robot_move_near,1,71,late,2,2,random_cluster,38,0.8171490001652649,0.33096254153669663,0.6052631578947368
google_robot_move_near__seed001__step071,google_robot_move_near,1,71,late,2,2,source_only,13,0.4594230188046684,0.18953821739380144,0.5652173913043478
google_robot_move_near__seed001__step071,google_robot_move_near,1,71,late,2,2,target_only,10,0.39626994907868596,0.1582343858272702,0.43478260869565216
google_robot_move_near__seed001__step071,google_robot_move_near,1,71,late,2,2,top_p80,36,0.8005159062265792,0.3225536346535609,0.6388888888888888
google_robot_move_near__seed001__step071,google_robot_move_near,1,71,late,2,2,true_scale_150,34,0.7831176809060171,0.32026550930942566,0.6764705882352942
google_robot_move_near__seed002__step008,google_robot_move_near,2,8,early,2,2,true_matched,37,0.7145074420964512,0.36320138166436144,1.0
google_robot_move_near__seed002__step008,google_robot_move_near,2,8,early,2,2,wrong_entity,92,0.9416297998386467,0.5431908090107818,0.40217391304347827
google_robot_move_near__seed002__step008,google_robot_move_near,2,8,early,2,2,random_cluster,49,0.7987830055250039,0.42143926762422995,0.7551020408163265
google_robot_move_near__seed002__step008,google_robot_move_near,2,8,early,2,2,source_only,11,0.35991521300117124,0.17695066050862282,0.2972972972972973
google_robot_move_near__seed002__step008,google_robot_move_near,2,8,early,2,2,target_only,26,0.5988299048330262,0.28668131358739923,0.7027027027027027
google_robot_move_near__seed002__step008,google_robot_move_near,2,8,early,2,2,top_p80,50,0.8046242741359894,0.42776662309709385,0.74
google_robot_move_near__seed002__step008,google_robot_move_near,2,8,early,2,2,true_scale_150,56,0.8346798489394303,0.4443680306425762,0.6607142857142857
google_robot_move_near__seed002__step040,google_robot_move_near,2,40,middle,2,2,true_matched,55,0.8830425412596788,0.4104626713716629,1.0
google_robot_move_near__seed002__step040,google_robot_move_near,2,40,middle,2,2,wrong_entity,53,0.8761163411817735,0.4078319890170855,0.9636363636363636
google_robot_move_near__seed002__step040,google_robot_move_near,2,40,middle,2,2,random_cluster,33,0.7641994420090985,0.29964113395077635,0.6
google_robot_move_near__seed002__step040,google_robot_move_near,2,40,middle,2,2,source_only,8,0.37235886768217796,0.14735729356873245,0.14545454545454545
google_robot_move_near__seed002__step040,google_robot_move_near,2,40,middle,2,2,target_only,47,0.8531818256039735,0.3754558465306686,0.8545454545454545
google_robot_move_near__seed002__step040,google_robot_move_near,2,40,middle,2,2,top_p80,38,0.8024343302830651,0.32366729629146507,0.6909090909090909
google_robot_move_near__seed002__step040,google_robot_move_near,2,40,middle,2,2,true_scale_150,82,0.9462070908826216,0.4930311956219605,0.6707317073170732
google_robot_move_near__seed002__step071,google_robot_move_near,2,71,late,2,2,true_matched,25,0.6993475548532008,0.270770425155363,1.0
google_robot_move_near__seed002__step071,google_robot_move_near,2,71,late,2,2,wrong_entity,31,0.7571403739047079,0.2973884475983665,0.8064516129032258
google_robot_move_near__seed002__step071,google_robot_move_near,2,71,late,2,2,random_cluster,85,0.9566627154296774,0.5199907005352267,0.29411764705882354
google_robot_move_near__seed002__step071,google_robot_move_near,2,71,late,2,2,source_only,7,0.3749259855221643,0.1379494078113563,0.28
google_robot_move_near__seed002__step071,google_robot_move_near,2,71,late,2,2,target_only,18,0.6169379551076789,0.2337681676234402,0.72
google_robot_move_near__seed002__step071,google_robot_move_near,2,71,late,2,2,top_p80,37,0.8039666449133049,0.3223314695188893,0.6756756756756757
google_robot_move_near__seed002__step071,google_robot_move_near,2,71,late,2,2,true_scale_150,38,0.810587268799843,0.3253433459554518,0.6578947368421053
google_robot_move_near__seed031__step008,google_robot_move_near,31,8,early,2,2,true_matched,60,0.8825696284515745,0.403850272407005,1.0
google_robot_move_near__seed031__step008,google_robot_move_near,31,8,early,2,2,wrong_entity,47,0.8276560849576302,0.3589055775454239,0.7833333333333333
google_robot_move_near__seed031__step008,google_robot_move_near,31,8,early,2,2,random_cluster,87,0.9501628395597839,0.5056447026654066,0.6896551724137931
google_robot_move_near__seed031__step008,google_robot_move_near,31,8,early,2,2,source_only,13,0.39680150113883833,0.18070094465417957,0.21666666666666667
google_robot_move_near__seed031__step008,google_robot_move_near,31,8,early,2,2,target_only,47,0.8276560849576302,0.3589055775454239,0.7833333333333333
google_robot_move_near__seed031__step008,google_robot_move_near,31,8,early,2,2,top_p80,43,0.8044633821085316,0.3336716078079722,0.7166666666666667
google_robot_move_near__seed031__step008,google_robot_move_near,31,8,early,2,2,true_scale_150,90,0.9556799910915872,0.511036058046647,0.6666666666666666
google_robot_move_near__seed031__step040,google_robot_move_near,31,40,middle,2,2,true_matched,45,0.8425361391801486,0.3336365253755952,1.0
google_robot_move_near__seed031__step040,google_robot_move_near,31,40,middle,2,2,wrong_entity,32,0.7611385699528772,0.2750899522146342,0.7111111111111111
google_robot_move_near__seed031__step040,google_robot_move_near,31,40,middle,2,2,random_cluster,89,0.9571213350141016,0.5037021098652118,0.5056179775280899
google_robot_move_near__seed031__step040,google_robot_move_near,31,40,middle,2,2,source_only,13,0.5147329533470438,0.17132361726207884,0.28888888888888886
google_robot_move_near__seed031__step040,google_robot_move_near,31,40,middle,2,2,target_only,32,0.7611385699528772,0.2750899522146342,0.7111111111111111
google_robot_move_near__seed031__step040,google_robot_move_near,31,40,middle,2,2,top_p80,38,0.8026722103087568,0.3116743371921523,0.8444444444444444
google_robot_move_near__seed031__step040,google_robot_move_near,31,40,middle,2,2,true_scale_150,68,0.9215762017049235,0.4366451188282867,0.6617647058823529
google_robot_move_near__seed031__step071,google_robot_move_near,31,71,late,2,2,true_matched,35,0.795306818117446,0.2911322228852735,1.0
google_robot_move_near__seed031__step071,google_robot_move_near,31,71,late,2,2,wrong_entity,65,0.9200823016974119,0.4172193254669654,0.5384615384615384
google_robot_move_near__seed031__step071,google_robot_move_near,31,71,late,2,2,random_cluster,65,0.9200823016974119,0.4172193254669654,0.5384615384615384
google_robot_move_near__seed031__step071,google_robot_move_near,31,71,late,2,2,source_only,13,0.5482328090795092,0.1708937170664261,0.37142857142857144
google_robot_move_near__seed031__step071,google_robot_move_near,31,71,late,2,2,target_only,22,0.6754719729272993,0.2233302657728823,0.6285714285714286
google_robot_move_near__seed031__step071,google_robot_move_near,31,71,late,2,2,top_p80,36,0.8024841845751213,0.293552204748409,0.9722222222222222
google_robot_move_near__seed031__step071,google_robot_move_near,31,71,late,2,2,true_scale_150,52,0.8785755281846673,0.3467530121590601,0.6730769230769231
google_robot_move_near__seed073__step008,google_robot_move_near,73,8,early,2,2,true_matched,39,0.7324249035422475,0.33467329576740606,1.0
google_robot_move_near__seed073__step008,google_robot_move_near,73,8,early,2,2,wrong_entity,52,0.8013475775432932,0.3919917928738482,0.75
google_robot_move_near__seed073__step008,google_robot_move_near,73,8,early,2,2,random_cluster,75,0.8831829111993097,0.4681428453136398,0.52
google_robot_move_near__seed073__step008,google_robot_move_near,73,8,early,2,2,source_only,22,0.5602815110941926,0.2566099504539047,0.5641025641025641
google_robot_move_near__seed073__step008,google_robot_move_near,73,8,early,2,2,target_only,17,0.49244218332787054,0.22649472253657216,0.4358974358974359
google_robot_move_near__seed073__step008,google_robot_move_near,73,8,early,2,2,top_p80,52,0.8013475775432932,0.3919917928738482,0.75
google_robot_move_near__seed073__step008,google_robot_move_near,73,8,early,2,2,true_scale_150,58,0.8273595557045913,0.41563084353822194,0.6724137931034483
google_robot_move_near__seed073__step040,google_robot_move_near,73,40,middle,2,2,true_matched,69,0.8693290426288277,0.4547667406983507,1.0
google_robot_move_near__seed073__step040,google_robot_move_near,73,40,middle,2,2,wrong_entity,64,0.8512337514078754,0.4268749530505388,0.927536231884058
google_robot_move_near__seed073__step040,google_robot_move_near,73,40,middle,2,2,random_cluster,68,0.8659440780992469,0.45408145019552126,0.9855072463768116
google_robot_move_near__seed073__step040,google_robot_move_near,73,40,middle,2,2,source_only,45,0.7494264135635279,0.34119605355830906,0.6521739130434783
google_robot_move_near__seed073__step040,google_robot_move_near,73,40,middle,2,2,target_only,24,0.568103918922146,0.23601991356657437,0.34782608695652173
google_robot_move_near__seed073__step040,google_robot_move_near,73,40,middle,2,2,top_p80,54,0.8025482259434786,0.3909174034040794,0.782608695652174
google_robot_move_near__seed073__step040,google_robot_move_near,73,40,middle,2,2,true_scale_150,104,0.9500793856267677,0.558287840709249,0.6634615384615384
google_robot_move_near__seed073__step071,google_robot_move_near,73,71,late,2,2,true_matched,46,0.8116962880344545,0.37303091019294293,1.0
google_robot_move_near__seed073__step071,google_robot_move_near,73,71,late,2,2,wrong_entity,27,0.668135717930342,0.2758416237519724,0.5869565217391305
google_robot_move_near__seed073__step071,google_robot_move_near,73,71,late,2,2,random_cluster,35,0.7454995936323819,0.32713153831059794,0.7608695652173914
google_robot_move_near__seed073__step071,google_robot_move_near,73,71,late,2,2,source_only,19,0.5552265967678808,0.21161497066441384,0.41304347826086957
google_robot_move_near__seed073__step071,google_robot_move_near,73,71,late,2,2,target_only,27,0.668135717930342,0.2758416237519724,0.5869565217391305
google_robot_move_near__seed073__step071,google_robot_move_near,73,71,late,2,2,top_p80,44,0.800587784090179,0.3671350613063687,0.9565217391304348
google_robot_move_near__seed073__step071,google_robot_move_near,73,71,late,2,2,true_scale_150,69,0.9082446195625994,0.44749736060620665,0.6666666666666666
google_robot_open_drawer__seed000__step011,google_robot_open_drawer,0,11,early,1,1,true_matched,35,0.670051410511957,0.30767448715571943,1.0
google_robot_open_drawer__seed000__step011,google_robot_open_drawer,0,11,early,1,1,wrong_entity,49,0.7648277851432915,0.3606543386695842,0.7142857142857143
google_robot_open_drawer__seed000__step011,google_robot_open_drawer,0,11,early,1,1,random_cluster,32,0.6449800137026664,0.30009239270187293,0.9142857142857143
google_robot_open_drawer__seed000__step011,google_robot_open_drawer,0,11,early,1,1,source_only,35,0.670051410511957,0.30767448715571943,1.0
