task,outcome_group,alpha,spatial_mode,n,jaccard_l11,l11_retention,lost_from_l11,new_vs_l11,components,isolated_ratio,largest_component_ratio,synonym_mask_jaccard,target_response,target_mask_response,target_correct_both
move_near,both_success,1.0,raw,15,1.0,1.0,0.0,0.0,9.266666666666667,0.10639445193255212,0.5131712724484815,0.9060211612497124,0.039408589077610696,0.05008944543828265,1.0
move_near,sparse_win,0.5,both,3,0.5944741532976827,0.7433862433862434,6.666666666666667,6.666666666666667,5.0,0.04409171075837742,0.6701940035273369,0.9178294573643412,,,
move_near,sparse_win,0.5,corners,3,0.6975282781734394,0.8209876543209876,4.333333333333333,4.333333333333333,7.0,0.08906525573192241,0.4947089947089947,0.9844961240310077,,,
move_near,sparse_win,0.5,gaussian,3,0.5944741532976827,0.7433862433862434,6.666666666666667,6.666666666666667,4.666666666666667,0.02821869488536155,0.662257495590829,0.9333333333333332,,,
move_near,sparse_win,0.5,raw,3,0.6975282781734394,0.8209876543209876,4.333333333333333,4.333333333333333,7.0,0.08906525573192241,0.4947089947089947,0.9844961240310077,,,
move_near,sparse_win,0.75,both,3,0.6168831168831169,0.7592592592592592,6.0,6.0,5.0,0.04409171075837742,0.6701940035273369,0.960686600221484,,,
move_near,sparse_win,0.75,corners,3,0.7218443875959318,0.8368606701940035,3.6666666666666665,3.6666666666666665,6.666666666666667,0.08112874779541446,0.5026455026455027,0.9178294573643412,,,
move_near,sparse_win,0.75,gaussian,3,0.6168831168831169,0.7592592592592592,6.0,6.0,5.0,0.04409171075837742,0.6701940035273369,0.960686600221484,,,
move_near,sparse_win,0.75,raw,3,0.7218443875959318,0.8368606701940035,3.6666666666666665,3.6666666666666665,7.0,0.08906525573192241,0.5026455026455027,0.9178294573643412,,,
move_near,sparse_win,0.9,both,3,0.5944741532976827,0.7433862433862434,6.666666666666667,6.666666666666667,5.0,0.0564373897707231,0.6860670194003528,0.960686600221484,,,
move_near,sparse_win,0.9,corners,3,0.903030303030303,0.947089947089947,1.6666666666666667,1.6666666666666667,6.0,0.09788359788359786,0.5440917107583774,0.9844961240310077,,,
move_near,sparse_win,0.9,gaussian,3,0.5944741532976827,0.7433862433862434,6.666666666666667,6.666666666666667,5.0,0.0564373897707231,0.6860670194003528,0.960686600221484,,,
move_near,sparse_win,0.9,raw,3,0.903030303030303,0.947089947089947,1.6666666666666667,1.6666666666666667,6.333333333333333,0.10582010582010581,0.5440917107583774,0.9696969696969697,,,
move_near,sparse_win,1.0,both,3,0.6133278486219663,0.7601410934744267,6.333333333333333,6.333333333333333,4.666666666666667,0.048500881834215165,0.6737213403880071,0.9317460317460317,,,
move_near,sparse_win,1.0,corners,3,0.9844961240310077,0.9920634920634921,0.3333333333333333,0.3333333333333333,7.0,0.10582010582010581,0.49470899470899465,0.917829457364341,,,
move_near,sparse_win,1.0,gaussian,3,0.6133278486219663,0.7601410934744267,6.333333333333333,6.333333333333333,4.666666666666667,0.048500881834215165,0.6737213403880071,0.9317460317460317,,,
move_near,sparse_win,1.0,raw,3,1.0,1.0,0.0,0.0,7.333333333333333,0.11375661375661376,0.49470899470899465,0.9333333333333332,,,
open_drawer,ALL,0.5,both,30,0.6996213225136293,0.81929853457761,6.433333333333334,6.433333333333334,2.7333333333333334,0.02777370558556957,0.8436449806165577,0.9346475983019304,0.025123287938342054,0.0320436507936508,0.3333333333333333
open_drawer,ALL,0.5,corners,30,0.7839545974929936,0.8754803889920403,4.266666666666667,4.266666666666667,6.133333333333334,0.10292586008333182,0.703391885280986,0.9080621794730468,0.023368141141020288,0.020676523297491044,0.3333333333333333
open_drawer,ALL,0.5,gaussian,30,0.7072426870198848,0.824610801055396,6.2,6.2,2.933333333333333,0.03274000006844729,0.8375000074550012,0.9274035541255555,0.024977439267149324,0.035515873015873015,0.3333333333333333
open_drawer,ALL,0.5,raw,30,0.7904146469860566,0.8797409957988656,4.1,4.1,6.166666666666667,0.09887124052683495,0.6961709841000008,0.9049765460152341,0.023254781810275196,0.01720430107526882,0.3333333333333333
open_drawer,ALL,0.75,both,30,0.7029286267671525,0.8199730372540956,6.266666666666667,6.266666666666667,2.7666666666666666,0.02518322812080368,0.8468062818096647,0.9201353827722087,0.02886681919708435,0.04789746543778802,0.3333333333333333
open_drawer,ALL,0.75,corners,30,0.866514017060863,0.9256289707272514,2.6,2.6,5.7,0.0953063425643927,0.718004253113418,0.8982218578815114,0.030305609346695617,0.03496223758320532,0.3333333333333333
open_drawer,ALL,0.75,gaussian,30,0.7074382688574398,0.8237677271977218,6.133333333333334,6.133333333333334,2.933333333333333,0.030187432093718543,0.8409192451560448,0.9215138041557396,0.02868625242928574,0.04789746543778802,0.3333333333333333
open_drawer,ALL,0.75,raw,30,0.8729188352477902,0.9295782222227214,2.433333333333333,2.433333333333333,5.8,0.09389445216720818,0.7091238878740326,0.8990115136837723,0.030117999491633667,0.0314900153609831,0.3333333333333333
open_drawer,ALL,0.9,both,30,0.7181212245732838,0.8323263464813568,5.9,5.9,2.6,0.023628732448660948,0.8728567661419547,0.9177788230790768,0.03155610910037802,0.06150793650793651,0.3333333333333333
open_drawer,ALL,0.9,corners,30,0.9296374693409422,0.9619698475775121,1.4,1.4,5.866666666666666,0.09589425418088429,0.7345301946643753,0.8812422265007936,0.03525999217938993,0.02891065028161802,0.3333333333333333
open_drawer,ALL,0.9,gaussian,30,0.7217778158105203,0.8346289729329194,5.8,5.8,2.7333333333333334,0.02621797327319589,0.8678870090083319,0.9114061786273232,0.03135687403240701,0.06150793650793651,0.3333333333333333
open_drawer,ALL,0.9,raw,30,0.9363689095915756,0.965919099072982,1.2333333333333334,1.2333333333333334,5.933333333333334,0.09648192514670655,0.729584908584859,0.8800749986668992,0.035029166532044055,0.03238287250384024,0.3333333333333333
open_drawer,ALL,1.0,both,30,0.7146258680308611,0.8292398373807404,5.966666666666667,5.966666666666667,2.7666666666666666,0.03222920828435398,0.8601811595229096,0.8961223032240326,0.033593297843621396,0.05613159242191501,0.3333333333333333
open_drawer,ALL,1.0,corners,30,0.981420390431172,0.9903962425668577,0.43333333333333335,0.43333333333333335,5.433333333333334,0.09029793114822574,0.7451245259384007,0.8774040167298679,0.03899210543890381,0.01748271889400922,0.3333333333333333
open_drawer,ALL,1.0,gaussian,30,0.7164813285831194,0.8305753074662103,5.9,5.9,2.933333333333333,0.03480367369517734,0.8547601190390675,0.896019168748719,0.03338305127350786,0.05613159242191501,0.3333333333333333
open_drawer,ALL,1.0,raw,30,1.0,1.0,0.0,0.0,5.733333333333333,0.09431818081928894,0.7358042457259338,0.8830030321027936,0.03873359796104419,0.01748271889400922,0.3333333333333333
open_drawer,both_fail,0.5,both,6,0.664929434348672,0.7967637255333831,8.0,8.0,2.1666666666666665,0.018129432624113474,0.9271593211752786,0.9457029478458049,0.09996469401650973,0.08571428571428572,1.0
open_drawer,both_fail,0.5,corners,6,0.8160144071526184,0.896018714300398,3.8333333333333335,3.8333333333333335,7.166666666666667,0.11904991336651836,0.7090857781595524,0.9217829950408348,0.12347856901898635,0.1,1.0
open_drawer,both_fail,0.5,gaussian,6,0.6856560593402699,0.8120900510990704,7.333333333333333,7.333333333333333,2.6666666666666665,0.02772711921648092,0.9106171901384669,0.9299130763416478,0.09931317750351204,0.08571428571428572,1.0
open_drawer,both_fail,0.5,raw,6,0.8160144071526184,0.896018714300398,3.8333333333333335,3.8333333333333335,7.0,0.11550381407573822,0.7056135559373303,0.9217829950408348,0.12268346959300178,0.1,1.0
open_drawer,both_fail,0.75,both,6,0.6513366750208855,0.7857431941324172,8.166666666666666,8.166666666666666,2.1666666666666665,0.018823877068557923,0.9169410672070245,0.9250099115384279,0.10021004801698298,0.1285714285714286,1.0
open_drawer,both_fail,0.75,corners,6,0.8738793054498387,0.9316613254922691,2.5,2.5,7.166666666666667,0.12244825852018267,0.7006764569842737,0.9204858876092735,0.12601586716453878,0.14285714285714285,1.0
open_drawer,both_fail,0.75,gaussian,6,0.6564232551074656,0.7892892934231973,8.0,8.0,2.3333333333333335,0.015277777777777779,0.9064505234718001,0.9316709092708542,0.09950286437868736,0.1285714285714286,1.0
open_drawer,both_fail,0.75,raw,6,0.8738793054498387,0.9316613254922691,2.5,2.5,7.0,0.11897603629796044,0.6971303576934936,0.9266296784589468,0.12513578681334897,0.14285714285714285,1.0
open_drawer,both_fail,0.9,both,6,0.66604119144954,0.797751475705916,7.833333333333333,7.833333333333333,2.3333333333333335,0.02358578183046268,0.9121791624451198,0.939838295238992,0.1006780853225825,0.14285714285714285,1.0
open_drawer,both_fail,0.9,corners,6,0.9429686318972034,0.9704089761097161,1.1666666666666667,1.1666666666666667,7.0,0.10106603233337737,0.7489867370013069,0.8908667502088554,0.12824629292375714,0.11428571428571428,1.0
open_drawer,both_fail,0.9,gaussian,6,0.67112777153612,0.8012975749966961,7.666666666666667,7.666666666666667,2.5,0.02358578183046268,0.9052347180006755,0.9269131251709649,0.09993255305218796,0.14285714285714285,1.0
open_drawer,both_fail,0.9,raw,6,0.9429686318972034,0.9704089761097161,1.1666666666666667,1.1666666666666667,7.0,0.10106603233337737,0.7419684154883046,0.8908667502088554,0.1273039959727696,0.11428571428571428,1.0
open_drawer,both_fail,1.0,both,6,0.6574758255792738,0.7905789759628798,8.0,8.0,2.6666666666666665,0.02713188112124282,0.8895854441067207,0.9099097756676153,0.10121414041132179,0.14285714285714285,1.0
open_drawer,both_fail,1.0,corners,6,0.9793083900226757,0.9894355791962175,0.5,0.5,6.333333333333333,0.08921192898991233,0.7595511578050894,0.9135414431648291,0.1301798826219806,0.08571428571428572,1.0
open_drawer,both_fail,1.0,gaussian,6,0.6623155109997215,0.7940511981851021,7.833333333333333,7.833333333333333,3.0,0.027058004052684905,0.8756226781492739,0.9232431090009486,0.10044026056290022,0.14285714285714285,1.0
open_drawer,both_fail,1.0,raw,6,1.0,1.0,0.0,0.0,6.666666666666667,0.09630412757147261,0.7489128599327489,0.9204858876092735,0.1291894916071809,0.08571428571428572,1.0
open_drawer,both_success,0.5,both,9,0.7061815163159291,0.8259200948667433,5.666666666666667,5.666666666666667,2.6666666666666665,0.02930750311051269,0.8532149157320156,0.9434806746993532,,,
open_drawer,both_success,0.5,corners,9,0.794116155430595,0.8838006968649924,3.888888888888889,3.888888888888889,5.222222222222222,0.09003855556523135,0.7421844124306504,0.916980247389604,,,
open_drawer,both_success,0.5,gaussian,9,0.7092780554780419,0.828098744104216,5.555555555555555,5.555555555555555,2.7777777777777777,0.031486152347985456,0.8510362664945429,0.9393684347380566,,,
open_drawer,both_success,0.5,raw,9,0.7974280588009438,0.8859793461024652,3.7777777777777777,3.7777777777777777,5.333333333333333,0.08777611212631733,0.7335536096822006,0.9128680074283074,,,
open_drawer,both_success,0.75,both,9,0.7194373629771431,0.8345090005144724,5.333333333333333,5.333333333333333,2.5555555555555554,0.02379384465567776,0.8720975910442395,0.9260522457587447,,,
open_drawer,both_success,0.75,corners,9,0.8823311989875872,0.9354225431516814,2.2222222222222223,2.2222222222222223,4.777777777777778,0.08435137607504228,0.7580673079989086,0.9038507393078535,,,
open_drawer,both_success,0.75,gaussian,9,0.7194373629771431,0.8345090005144724,5.333333333333333,5.333333333333333,2.6666666666666665,0.025972493893150525,0.8699189418067667,0.9260522457587447,,,
open_drawer,both_success,0.75,raw,9,0.8863687795450839,0.9375592952884334,2.111111111111111,2.111111111111111,4.888888888888889,0.08213082973684888,0.7515732573872109,0.8963551484789293,,,
open_drawer,both_success,0.9,both,9,0.7585033025492673,0.8608553977227028,4.444444444444445,4.444444444444445,2.3333333333333335,0.018612192415201994,0.8854830108592079,0.9262508122157246,,,
open_drawer,both_success,0.9,corners,9,0.9407788501835598,0.9685753709693518,1.1111111111111112,1.1111111111111112,4.555555555555555,0.08217272683756952,0.7927863635797974,0.8732868594184793,,,
open_drawer,both_success,0.9,gaussian,9,0.7585033025492673,0.8608553977227028,4.444444444444445,4.444444444444445,2.4444444444444446,0.02079084165267476,0.883304361621735,0.9262508122157246,,,
open_drawer,both_success,0.9,raw,9,0.9407788501835598,0.9685753709693518,1.1111111111111112,1.1111111111111112,4.777777777777778,0.08430947897432166,0.7862923129680995,0.8773244399759759,,,
open_drawer,both_success,1.0,both,9,0.7585033025492673,0.8608553977227028,4.444444444444445,4.444444444444445,2.3333333333333335,0.02419917474637037,0.899209528074097,0.9077263948743304,,,
open_drawer,both_success,1.0,corners,9,0.9874213836477987,0.9935059493883023,0.3333333333333333,0.3333333333333333,4.333333333333333,0.08627510419576083,0.8113566588942787,0.894067142458004,,,
open_drawer,both_success,1.0,gaussian,9,0.7585033025492673,0.8608553977227028,4.444444444444445,4.444444444444445,2.4444444444444446,0.026377823983843134,0.8970308788366244,0.9077263948743304,,,
open_drawer,both_success,1.0,raw,9,1.0,1.0,0.0,0.0,4.666666666666667,0.09059050556998574,0.8026839590451083,0.8941447882379561,,,
open_drawer,l11_win,0.5,both,15,0.7095619614982326,0.8243395220218209,6.266666666666667,6.266666666666667,3.0,0.03071113625518613,0.8044972833237946,0.924925612645927,-0.012297415100741782,0.005208333333333334,0.0
open_drawer,l11_win,0.5,corners,15,0.765033738866583,0.8622728741449264,4.666666666666667,4.666666666666667,6.266666666666667,0.10420862148091749,0.6778388118397607,0.8972230124959969,-0.026687072797962744,-0.01898521505376344,0.0
open_drawer,l11_win,0.5,gaussian,15,0.7146561170168364,0.8275263352086342,6.133333333333334,6.133333333333334,3.1333333333333333,0.03549746104151093,0.8001313789578901,0.9192208168716177,-0.012190429851032032,0.010416666666666666,0.0
open_drawer,l11_win,0.5,raw,15,0.7759666958304996,0.8694868982160933,4.4,4.4,6.333333333333333,0.09887528814758416,0.6699643800157489,0.8935190895571498,-0.02645956208108809,-0.024193548387096774,0.0
open_drawer,l11_win,0.75,both,15,0.713660165739665,0.8249433965465411,6.066666666666666,6.066666666666666,3.1333333333333333,0.02856059862077753,0.8035775821099758,0.9146354534737994,-0.006804795212864966,0.007560483870967742,0.0
open_drawer,l11_win,0.75,corners,15,0.8540775925492379,0.9173398853665866,2.8666666666666667,2.8666666666666667,5.666666666666667,0.09102255607568702,0.7008975386337816,0.885938917134601,-0.01754951956222596,-0.01898521505376344,0.0
open_drawer,l11_win,0.75,gaussian,15,0.7206448178856075,0.8311143367174814,5.866666666666666,5.866666666666666,3.3333333333333335,0.03868025674043565,0.7973069158393096,0.9147278971478907,-0.006722053545415064,0.007560483870967742,0.0
open_drawer,l11_win,0.75,raw,15,0.8644646805885945,0.9239563370754752,2.6,2.6,5.866666666666666,0.09091999197312292,0.6884516782383413,0.8895580668966081,-0.017390894169223993,-0.024193548387096774,0.0
open_drawer,l11_win,0.9,both,15,0.7147239910371912,0.8290388640467251,6.0,6.0,2.8666666666666667,0.026655836716015624,0.8495520607903367,0.903871840733122,-0.003004879010724222,0.020833333333333336,0.0
open_drawer,l11_win,0.9,corners,15,0.9176201758128669,0.9546308821295267,1.6666666666666667,1.6666666666666667,6.2,0.10205845932587598,0.6937938763803496,0.8821656372669575,-0.011233158192793677,-0.013776881720430107,0.0
open_drawer,l11_win,0.9,gaussian,15,0.7200025414770319,0.8322256772335384,5.866666666666666,5.866666666666666,3.0,0.030527128822601845,0.8436975138433529,0.8962966198568257,-0.0029309654774834683,0.020833333333333336,0.0
open_drawer,l11_win,0.9,raw,15,0.9310830563141337,0.9625293851204668,1.3333333333333333,1.3333333333333333,6.2,0.10195174997546916,0.6906070631935365,0.8774086332646703,-0.01110824818831871,-0.008568548387096774,0.0
open_drawer,l11_win,1.0,both,15,0.7111594243004523,0.8257348457427071,6.066666666666666,6.066666666666666,3.066666666666667,0.03908615927238861,0.8250024245586728,0.8836448592564209,-0.00021712344022880269,0.012768817204301078,0.0
open_drawer,l11_win,1.0,corners,15,0.9786645946645947,0.9889146838222468,0.4666666666666667,0.4666666666666667,5.733333333333333,0.09314602818303008,0.6996145934181988,0.8529511707190017,-0.006601783152634598,-0.01663306451612903,0.0
open_drawer,l11_win,1.0,gaussian,15,0.7129344712367895,0.8270168970247582,6.0,6.0,3.2,0.042957451378974824,0.8210526395164508,0.8781052569724606,-0.00014555337118831758,0.012768817204301078,0.0
open_drawer,l11_win,1.0,raw,15,1.0,1.0,0.0,0.0,6.0,0.09576040726799741,0.6904329720517034,0.8613248362191039,-0.006494348862024168,-0.01663306451612903,0.0
pick_coke_can,ALL,0.5,both,30,0.5635488796620985,0.7133517930739599,7.033333333333333,7.033333333333333,3.3666666666666667,0.044548620227801115,0.7606324772736207,0.8988935664063752,0.12039871230132,0.26921151921151926,1.0
pick_coke_can,ALL,0.5,corners,30,0.6918191204856242,0.8118955058682307,4.066666666666666,4.066666666666666,7.533333333333333,0.2073099476157608,0.5150534809589279,0.8919518730327931,0.1546228042467898,0.1801994301994302,1.0
pick_coke_can,ALL,0.5,gaussian,30,0.5653879601218688,0.7147406819628489,7.0,7.0,3.4,0.043074697325306784,0.7592435883847319,0.899935228353408,0.11978920176003181,0.26921151921151926,1.0
pick_coke_can,ALL,0.5,raw,30,0.6943209467320703,0.8135857069807683,4.0,4.0,7.6,0.20784100085862403,0.5141762879764717,0.89346534663929,0.1538467779343138,0.1801994301994302,1.0
pick_coke_can,ALL,0.75,both,30,0.5998891240938521,0.7458073518548727,6.533333333333333,6.533333333333333,3.2666666666666666,0.04129119190753591,0.7637644106849086,0.8949223181782625,0.12418447890185831,0.24713174713174715,1.0
pick_coke_can,ALL,0.75,corners,30,0.8009356202175499,0.8865966077604504,2.533333333333333,2.533333333333333,6.933333333333334,0.17029948082955507,0.5399688225504607,0.8809315816435835,0.1623887823694836,0.1801994301994302,1.0
pick_coke_can,ALL,0.75,gaussian,30,0.6061435086075446,0.7508063839880509,6.366666666666666,6.366666666666666,3.3666666666666667,0.040412507100279674,0.7588787572365373,0.8966058467046766,0.12347557696816429,0.24713174713174715,1.0
pick_coke_can,ALL,0.75,raw,30,0.8046505958591776,0.8888820469682258,2.433333333333333,2.433333333333333,7.0,0.17001752594233702,0.5390916295680045,0.8794869022919275,0.16146065350896793,0.1801994301994302,1.0
pick_coke_can,ALL,0.9,both,30,0.6204306719338164,0.76195213649532,6.3,6.3,3.1,0.025759364862916988,0.7764404881104885,0.8813982698503716,0.12709124276155545,0.2295564795564796,1.0
pick_coke_can,ALL,0.9,corners,30,0.9217611497594814,0.9575093464514659,1.0333333333333334,1.0333333333333334,6.5,0.11395846989670008,0.5486050723027737,0.9037655616138671,0.16836367779474837,0.17544467544467546,1.0
pick_coke_can,ALL,0.9,gaussian,30,0.621381854711188,0.7629427081625834,6.3,6.3,3.1666666666666665,0.025956285736529593,0.7755632951280323,0.8824420523098261,0.12629952715629314,0.2295564795564796,1.0
pick_coke_can,ALL,0.9,raw,30,0.923385081383413,0.958386539433922,1.0,1.0,6.566666666666666,0.11391364238075576,0.5486050723027737,0.9046931369624951,0.1673044636233214,0.17544467544467546,1.0
pick_coke_can,ALL,1.0,both,30,0.6133991985728372,0.7559789568372045,6.333333333333333,6.333333333333333,3.1,0.023661348629805474,0.7773172055264423,0.8858215530106739,0.12940383200278138,0.2202972202972203,1.0
pick_coke_can,ALL,1.0,corners,30,0.9893582674635305,0.9944738200514837,0.16666666666666666,0.16666666666666666,6.433333333333334,0.10915494143111529,0.5462558622169816,0.8904485731321102,0.17311747181585005,0.16618541618541618,1.0
pick_coke_can,ALL,1.0,gaussian,30,0.614633549287642,0.7570632906028033,6.3,6.3,3.1333333333333333,0.02281660283675141,0.7756270044139048,0.8855613593701985,0.1285426116348012,0.2202972202972203,1.0
pick_coke_can,ALL,1.0,raw,30,1.0,1.0,0.0,0.0,6.4,0.10660690467255221,0.5448476159916622,0.8904485731321102,0.17194549652566363,0.16618541618541618,1.0
pick_coke_can,both_fail,0.5,both,12,0.5616682588258953,0.7092761013189365,6.0,6.0,3.1666666666666665,0.05672697534636991,0.7852362424575556,0.9180938277174837,,,
pick_coke_can,both_fail,0.5,corners,12,0.6381981602400804,0.7754074745115505,4.5,4.5,7.25,0.22525560688812907,0.5140780521147351,0.8864962983470734,,,
pick_coke_can,both_fail,0.5,gaussian,12,0.5662659599753207,0.7127483235411587,5.916666666666667,5.916666666666667,3.1666666666666665,0.0532547531241477,0.7817640202353334,0.9174953682059807,,,
pick_coke_can,both_fail,0.5,raw,12,0.6407748319343991,0.7774399948367536,4.416666666666667,4.416666666666667,7.333333333333333,0.22728812721333233,0.5140780521147351,0.8902799823633156,,,
pick_coke_can,both_fail,0.75,both,12,0.6102073958071644,0.7520975937698978,5.583333333333333,5.583333333333333,2.75,0.030473554437776596,0.7926830097823717,0.8996080159386611,,,
pick_coke_can,both_fail,0.75,corners,12,0.7873043931377266,0.8783645010473213,2.75,2.75,6.25,0.14995978588328754,0.5616200467807134,0.860942478994589,,,
pick_coke_can,both_fail,0.75,gaussian,12,0.6238541556137035,0.7631070788647487,5.25,5.25,2.8333333333333335,0.027001332215554372,0.7851457469097429,0.9061580722561593,,,
pick_coke_can,both_fail,0.75,raw,12,0.790093508783985,0.8803970213725245,2.6666666666666665,2.6666666666666665,6.25,0.14995978588328754,0.5616200467807134,0.8573307806154488,,,
pick_coke_can,both_fail,0.9,both,12,0.6308326930094171,0.767766410784155,5.25,5.25,2.75,0.02108532172486476,0.8121022686488734,0.8910807804718783,,,
pick_coke_can,both_fail,0.9,corners,12,0.9392129629629631,0.967237096221537,1.0,1.0,5.666666666666667,0.10117836358630594,0.5659695407974165,0.9244723192397611,,,
pick_coke_can,both_fail,0.9,gaussian,12,0.6348649510739333,0.7712386330063771,5.166666666666667,5.166666666666667,2.75,0.02108532172486476,0.8121022686488734,0.8972346266257244,,,
pick_coke_can,both_fail,0.9,raw,12,0.9392129629629631,0.967237096221537,1.0,1.0,5.666666666666667,0.10177118201449024,0.5659695407974165,0.9306261653936074,,,
pick_coke_can,both_fail,1.0,both,12,0.6341113837318769,0.7717415065695956,5.166666666666667,5.166666666666667,2.75,0.020486662721033343,0.816409693188636,0.8751994461134247,,,
pick_coke_can,both_fail,1.0,corners,12,0.9893650793650793,0.9944952574525745,0.16666666666666666,0.16666666666666666,5.666666666666667,0.10421397033126228,0.5559386765998856,0.9125916675916678,,,
pick_coke_can,both_fail,1.0,gaussian,12,0.6366880554261957,0.7737740268947988,5.083333333333333,5.083333333333333,2.75,0.020486662721033343,0.8143771728634328,0.8751994461134247,,,
pick_coke_can,both_fail,1.0,raw,12,1.0,1.0,0.0,0.0,5.583333333333333,0.10074174810904006,0.5539061562746823,0.9125916675916678,,,
pick_coke_can,both_success,0.5,both,3,0.6598155467720684,0.793859649122807,4.0,4.0,3.0,0.06842105263157895,0.8464912280701754,0.9015873015873016,,,
pick_coke_can,both_success,0.5,corners,3,0.763768115942029,0.8622807017543859,2.6666666666666665,2.6666666666666665,6.0,0.1868421052631579,0.6228070175438597,0.9682539682539683,,,
pick_coke_can,both_success,0.5,gaussian,3,0.6598155467720684,0.793859649122807,4.0,4.0,3.0,0.06842105263157895,0.8464912280701754,0.9015873015873016,,,
pick_coke_can,both_success,0.5,raw,3,0.763768115942029,0.8622807017543859,2.6666666666666665,2.6666666666666665,6.0,0.1868421052631579,0.6228070175438597,0.9682539682539683,,,
pick_coke_can,both_success,0.75,both,3,0.639302726259248,0.7771929824561403,4.333333333333333,4.333333333333333,2.6666666666666665,0.08508771929824561,0.9149122807017545,0.9060606060606061,,,
pick_coke_can,both_success,0.75,corners,3,0.8425685425685425,0.9140350877192982,1.6666666666666667,1.6666666666666667,6.0,0.2043859649122807,0.6570175438596492,0.8727272727272727,,,
pick_coke_can,both_success,0.75,gaussian,3,0.639302726259248,0.7771929824561403,4.333333333333333,4.333333333333333,2.6666666666666665,0.08508771929824561,0.9149122807017545,0.9060606060606061,,,
pick_coke_can,both_success,0.75,raw,3,0.8425685425685425,0.9140350877192982,1.6666666666666667,1.6666666666666667,6.0,0.2043859649122807,0.6570175438596492,0.8727272727272727,,,
pick_coke_can,both_success,0.9,both,3,0.639302726259248,0.7771929824561403,4.333333333333333,4.333333333333333,2.0,0.034210526315789476,0.9324561403508772,0.9666666666666667,,,
pick_coke_can,both_success,0.9,corners,3,0.9333333333333332,0.9649122807017543,0.6666666666666666,0.6666666666666666,4.666666666666667,0.12017543859649121,0.6745614035087719,0.9333333333333332,,,
pick_coke_can,both_success,0.9,gaussian,3,0.639302726259248,0.7771929824561403,4.333333333333333,4.333333333333333,2.0,0.034210526315789476,0.9324561403508772,0.9666666666666667,,,
pick_coke_can,both_success,0.9,raw,3,0.9333333333333332,0.9649122807017543,0.6666666666666666,0.6666666666666666,4.666666666666667,0.12017543859649121,0.6745614035087719,0.9333333333333332,,,
pick_coke_can,both_success,1.0,both,3,0.5973625140291806,0.7429824561403509,5.0,5.0,1.3333333333333333,0.0,0.9666666666666667,0.9349206349206348,,,
pick_coke_can,both_success,1.0,corners,3,1.0,1.0,0.0,0.0,4.666666666666667,0.12017543859649121,0.6745614035087719,0.9047619047619048,,,
pick_coke_can,both_success,1.0,gaussian,3,0.5973625140291806,0.7429824561403509,5.0,5.0,1.3333333333333333,0.0,0.9666666666666667,0.9349206349206348,,,
pick_coke_can,both_success,1.0,raw,3,1.0,1.0,0.0,0.0,4.666666666666667,0.12017543859649121,0.6745614035087719,0.9047619047619048,,,
pick_coke_can,l11_win,0.5,both,6,0.5547593306201274,0.712355462414203,11.333333333333334,11.333333333333334,4.333333333333333,0.052748397203284426,0.6883746307501006,0.9084097275273746,0.12095923038000825,0.25103950103950107,1.0
pick_coke_can,l11_win,0.5,corners,6,0.78657172135433,0.8800302622553562,4.333333333333333,4.333333333333333,10.0,0.16447099753020808,0.4334231487074532,0.8866506547665969,0.15715535171804706,0.17307692307692307,1.0
pick_coke_can,l11_win,0.5,gaussian,6,0.5547593306201274,0.712355462414203,11.333333333333334,11.333333333333334,4.333333333333333,0.049347036659066736,0.6883746307501006,0.9148149562855444,0.1206228231292599,0.25103950103950107,1.0
pick_coke_can,l11_win,0.5,raw,6,0.7939275091979227,0.8844162271676369,4.166666666666667,4.166666666666667,10.0,0.16008503261792736,0.4290371837951725,0.8866506547665969,0.15671567505697004,0.17307692307692307,1.0
pick_coke_can,l11_win,0.75,both,6,0.5743659452318846,0.7291769714232119,10.666666666666666,10.666666666666666,4.5,0.04884352834305842,0.6988723979442965,0.9130921975303011,0.12313385641558997,0.23180873180873185,1.0
pick_coke_can,l11_win,0.75,corners,6,0.8627112099541915,0.9257633533361916,2.6666666666666665,2.6666666666666665,9.5,0.1463855449992668,0.43422034258500425,0.903830578794711,0.16128238025949165,0.17307692307692307,1.0
pick_coke_can,l11_win,0.75,gaussian,6,0.5743659452318846,0.7291769714232119,10.666666666666666,10.666666666666666,4.5,0.04544216779884073,0.6954710374000789,0.9084097275273746,0.12279234835174267,0.23180873180873185,1.0
pick_coke_can,l11_win,0.75,raw,6,0.8704347871899639,0.9301493182484725,2.5,2.5,9.5,0.1419995800869861,0.4298343776727236,0.903830578794711,0.16083004929518654,0.17307692307692307,1.0
pick_coke_can,l11_win,0.9,both,6,0.6140035907359811,0.7586315827622219,9.833333333333334,9.833333333333334,4.5,0.0403523740577312,0.7220721383667813,0.8958783360789014,0.12492554112634852,0.21933471933471935,1.0
pick_coke_can,l11_win,0.9,corners,6,0.9681041181041182,0.9834155701754387,0.6666666666666666,0.6666666666666666,9.5,0.11961620085445272,0.44423701372714536,0.9076551226551227,0.16462130018022214,0.17983367983367982,1.0
pick_coke_can,l11_win,0.9,gaussian,6,0.6145597227933238,0.7596161871302849,9.833333333333334,9.833333333333334,4.666666666666667,0.041336978425794216,0.7176861734545006,0.8976203706853861,0.12457680790131748,0.21933471933471935,1.0
