split,task,seed,layer,states,top_alignment,bottom_alignment,wrong_prompt_alignment,random_alignment,top_strength_ratio,top_minus_random,top_minus_bottom,top_minus_wrong_prompt,causal_margin
exploration,move_near,31,30,3,0.3791377525789612,0.06795865793165323,0.3838818869658936,-0.028973838248340628,0.7688769418652733,0.40811159082730186,0.31117909464730803,-0.004744134386932404,-0.004744134386932404
exploration,move_near,31,31,3,0.34586324444582806,0.06042668274356535,0.35716097558895804,-0.028973838248340628,0.7162046950187714,0.37483708269416866,0.28543656170226267,-0.011297731143130022,-0.011297731143130022
exploration,move_near,73,0,3,0.5382615823557687,-0.0078996913670428,0.5382615823557687,0.07393389642959552,1.1573715281099062,0.46432768592617313,0.5461612737228114,0.0,0.0
exploration,move_near,73,1,3,0.5502827088371279,-0.1392421352603692,0.5616755805015158,0.07393389642959552,1.1372788906727271,0.4763488124075324,0.6895248440974971,-0.011392871664387813,-0.011392871664387813
exploration,move_near,73,2,3,0.5040588469286262,0.04744118575922036,0.4861512749588552,0.07393389642959552,1.0130984217285937,0.4301249504990307,0.4566176611694059,0.01790757196977107,0.01790757196977107
exploration,move_near,73,3,3,0.5095113884162886,0.08812289717835631,0.5101897855583303,0.07393389642959552,1.0819635382140351,0.43557749198669304,0.42138849123793226,-0.0006783971420416349,-0.0006783971420416349
exploration,move_near,73,4,3,0.5364859640192466,0.16058843311051196,0.5439254640638191,0.07393389642959552,1.1013173861987466,0.4625520675896511,0.3758975309087347,-0.007439500044572556,-0.007439500044572556
exploration,move_near,73,5,3,0.5355923688008466,0.22396897450812614,0.5304275868226466,0.07393389642959552,1.125145027050418,0.46165847237125107,0.31162339429272046,0.0051647819782000655,0.0051647819782000655
exploration,move_near,73,6,3,0.5660517594945936,0.196947552718965,0.5434126221933319,0.07393389642959552,1.095484568016843,0.49211786306499805,0.36910420677562855,0.022639137301261696,0.022639137301261696
exploration,move_near,73,7,3,0.5121669521771929,0.14708232110145003,0.3959100883803714,0.07393389642959552,1.029759510896224,0.43823305574759736,0.3650846310757429,0.11625686379682153,0.11625686379682153
exploration,move_near,73,8,3,0.4325730282023012,0.15038461091206176,0.4738702229544098,0.07393389642959552,1.0793582211741108,0.3586391317727056,0.28218841729023947,-0.04129719475210858,-0.04129719475210858
