state_id,task,seed,source_step,phase,split,arm,m,standard_overlap,v1_overlap,num_components,isolated_token_ratio,largest_component_ratio,feature_perturbation_total,selected_mean_relative_perturbation,centered_residual_norm,winner_flip_count
google_robot_open_drawer__seed001__step101,google_robot_open_drawer,1,101,late,validation,standard_shr,31,1.0,0.3548387096774194,2,0.03225806451612903,0.967741935483871,148.3699188232422,0.9087849259376526,110.58922576904297,0
google_robot_open_drawer__seed001__step101,google_robot_open_drawer,1,101,late,validation,prompt_v1,31,0.3548387096774194,1.0,8,0.12903225806451613,0.5161290322580645,137.7526397705078,0.877020001411438,149.12924194335938,0
google_robot_open_drawer__seed001__step101,google_robot_open_drawer,1,101,late,validation,prompt_single,31,0.5161290322580645,0.5806451612903226,6,0.12903225806451613,0.7419354838709677,135.71319580078125,0.9294801354408264,142.49642944335938,0
google_robot_open_drawer__seed001__step101,google_robot_open_drawer,1,101,late,validation,prompt_sparse,31,0.4838709677419355,0.6451612903225806,4,0.0967741935483871,0.9032258064516129,145.0341796875,0.9619002342224121,145.46209716796875,0
google_robot_open_drawer__seed002__step011,google_robot_open_drawer,2,11,early,validation,standard_shr,37,1.0,0.24324324324324326,1,0.0,1.0,158.15481567382812,0.872451901435852,182.40618896484375,3
google_robot_open_drawer__seed002__step011,google_robot_open_drawer,2,11,early,validation,prompt_v1,37,0.24324324324324326,1.0,12,0.10810810810810811,0.2972972972972973,148.8484649658203,0.8247740864753723,216.71347045898438,3
google_robot_open_drawer__seed002__step011,google_robot_open_drawer,2,11,early,validation,prompt_single,37,0.6486486486486487,0.5405405405405406,8,0.16216216216216217,0.6486486486486487,150.55477905273438,0.8295421004295349,203.4499969482422,2
google_robot_open_drawer__seed002__step011,google_robot_open_drawer,2,11,early,validation,prompt_sparse,37,0.6216216216216216,0.5675675675675675,7,0.10810810810810811,0.5945945945945946,153.3433074951172,0.834179699420929,206.22427368164062,2
google_robot_open_drawer__seed002__step056,google_robot_open_drawer,2,56,middle,validation,standard_shr,42,1.0,0.5,3,0.047619047619047616,0.9523809523809523,178.84683227539062,1.0132791996002197,210.7135772705078,2
google_robot_open_drawer__seed002__step056,google_robot_open_drawer,2,56,middle,validation,prompt_v1,42,0.5,1.0,11,0.11904761904761904,0.40476190476190477,169.0001220703125,0.8611930012702942,201.00860595703125,5
google_robot_open_drawer__seed002__step056,google_robot_open_drawer,2,56,middle,validation,prompt_single,42,0.7142857142857143,0.6190476190476191,3,0.047619047619047616,0.9523809523809523,169.90342712402344,0.9486600160598755,210.1512908935547,4
google_robot_open_drawer__seed002__step056,google_robot_open_drawer,2,56,middle,validation,prompt_sparse,42,0.7142857142857143,0.7142857142857143,6,0.11904761904761904,0.8809523809523809,165.83409118652344,0.9183661937713623,207.3553466796875,5
google_robot_open_drawer__seed002__step101,google_robot_open_drawer,2,101,late,validation,standard_shr,20,1.0,0.45,1,0.0,1.0,133.10452270507812,1.1004188060760498,160.37936401367188,3
google_robot_open_drawer__seed002__step101,google_robot_open_drawer,2,101,late,validation,prompt_v1,20,0.45,1.0,7,0.1,0.25,109.02922058105469,0.8788601160049438,156.14517211914062,3
google_robot_open_drawer__seed002__step101,google_robot_open_drawer,2,101,late,validation,prompt_single,20,0.35,0.45,5,0.15,0.75,108.9953384399414,0.8515454530715942,188.4649200439453,3
google_robot_open_drawer__seed002__step101,google_robot_open_drawer,2,101,late,validation,prompt_sparse,20,0.4,0.5,4,0.1,0.8,110.70599365234375,0.8723407983779907,193.07005310058594,3
google_robot_open_drawer__seed011__step011,google_robot_open_drawer,11,11,early,exploration,standard_shr,48,1.0,0.3333333333333333,1,0.0,1.0,176.28709411621094,1.0675570964813232,177.54840087890625,2
google_robot_open_drawer__seed011__step011,google_robot_open_drawer,11,11,early,exploration,prompt_v1,48,0.3333333333333333,1.0,17,0.125,0.1875,166.914794921875,0.857445478439331,175.40623474121094,3
google_robot_open_drawer__seed011__step011,google_robot_open_drawer,11,11,early,exploration,prompt_single,48,0.6666666666666666,0.4791666666666667,2,0.020833333333333332,0.9791666666666666,161.29420471191406,0.9317368865013123,205.8631591796875,3
google_robot_open_drawer__seed011__step011,google_robot_open_drawer,11,11,early,exploration,prompt_sparse,48,0.5833333333333334,0.6041666666666666,5,0.020833333333333332,0.8541666666666666,163.48451232910156,0.906834602355957,208.83209228515625,2
google_robot_open_drawer__seed011__step056,google_robot_open_drawer,11,56,middle,exploration,standard_shr,52,1.0,0.40384615384615385,2,0.0,0.9615384615384616,184.19259643554688,1.0137708187103271,204.29425048828125,2
google_robot_open_drawer__seed011__step056,google_robot_open_drawer,11,56,middle,exploration,prompt_v1,52,0.40384615384615385,1.0,16,0.1346153846153846,0.4807692307692308,187.30902099609375,0.8868025541305542,203.36456298828125,4
google_robot_open_drawer__seed011__step056,google_robot_open_drawer,11,56,middle,exploration,prompt_single,52,0.5,0.7307692307692307,9,0.07692307692307693,0.7307692307692307,197.94418334960938,0.9873784184455872,220.84495544433594,1
google_robot_open_drawer__seed011__step056,google_robot_open_drawer,11,56,middle,exploration,prompt_sparse,52,0.5192307692307693,0.7692307692307693,12,0.15384615384615385,0.6923076923076923,194.40960693359375,0.9709230661392212,234.96603393554688,2
google_robot_open_drawer__seed011__step101,google_robot_open_drawer,11,101,late,exploration,standard_shr,35,1.0,0.02857142857142857,2,0.0,0.9428571428571428,144.54898071289062,0.9084926247596741,41.849609375,0
google_robot_open_drawer__seed011__step101,google_robot_open_drawer,11,101,late,exploration,prompt_v1,35,0.02857142857142857,1.0,17,0.22857142857142856,0.17142857142857143,148.57614135742188,0.793409526348114,142.1349639892578,0
google_robot_open_drawer__seed011__step101,google_robot_open_drawer,11,101,late,exploration,prompt_single,35,0.0,0.5714285714285714,5,0.05714285714285714,0.7142857142857143,168.70985412597656,0.9463408589363098,169.3813934326172,0
google_robot_open_drawer__seed011__step101,google_robot_open_drawer,11,101,late,exploration,prompt_sparse,35,0.0,0.6571428571428571,6,0.08571428571428572,0.6285714285714286,164.58056640625,0.9029689431190491,171.9869384765625,0
google_robot_open_drawer__seed032__step011,google_robot_open_drawer,32,11,early,exploration,standard_shr,31,1.0,0.22580645161290322,1,0.0,1.0,143.9988250732422,1.0583926439285278,158.7105712890625,3
google_robot_open_drawer__seed032__step011,google_robot_open_drawer,32,11,early,exploration,prompt_v1,31,0.22580645161290322,1.0,13,0.12903225806451613,0.12903225806451613,133.3490447998047,0.7787820100784302,188.72763061523438,4
google_robot_open_drawer__seed032__step011,google_robot_open_drawer,32,11,early,exploration,prompt_single,31,0.6451612903225806,0.45161290322580644,3,0.03225806451612903,0.7096774193548387,130.93519592285156,0.8383905291557312,185.27040100097656,5
google_robot_open_drawer__seed032__step011,google_robot_open_drawer,32,11,early,exploration,prompt_sparse,31,0.6129032258064516,0.4838709677419355,5,0.06451612903225806,0.7419354838709677,134.27349853515625,0.8167465925216675,185.48190307617188,4
google_robot_open_drawer__seed032__step056,google_robot_open_drawer,32,56,middle,exploration,standard_shr,25,1.0,0.2,2,0.04,0.96,135.68910217285156,0.8862413167953491,171.7711181640625,0
google_robot_open_drawer__seed032__step056,google_robot_open_drawer,32,56,middle,exploration,prompt_v1,25,0.2,1.0,13,0.32,0.2,120.94849395751953,0.7763379812240601,177.24522399902344,1
google_robot_open_drawer__seed032__step056,google_robot_open_drawer,32,56,middle,exploration,prompt_single,25,0.28,0.56,9,0.16,0.36,121.02897644042969,0.7843857407569885,166.7773895263672,1
google_robot_open_drawer__seed032__step056,google_robot_open_drawer,32,56,middle,exploration,prompt_sparse,25,0.36,0.56,6,0.12,0.48,118.22676086425781,0.8249154686927795,162.58094787597656,1
google_robot_open_drawer__seed032__step101,google_robot_open_drawer,32,101,late,exploration,standard_shr,30,1.0,0.2,1,0.0,1.0,148.5658721923828,0.9197938442230225,191.07504272460938,0
google_robot_open_drawer__seed032__step101,google_robot_open_drawer,32,101,late,exploration,prompt_v1,30,0.2,1.0,14,0.2,0.16666666666666666,131.52020263671875,0.7822080850601196,177.50013732910156,0
google_robot_open_drawer__seed032__step101,google_robot_open_drawer,32,101,late,exploration,prompt_single,30,0.43333333333333335,0.5333333333333333,13,0.3,0.3,136.7696990966797,0.8127861022949219,189.6406707763672,0
google_robot_open_drawer__seed032__step101,google_robot_open_drawer,32,101,late,exploration,prompt_sparse,30,0.4,0.5666666666666667,10,0.2,0.4,132.3385467529297,0.8369293808937073,188.6461181640625,0
google_robot_open_drawer__seed056__step011,google_robot_open_drawer,56,11,early,exploration,standard_shr,45,1.0,0.37777777777777777,1,0.0,1.0,182.17880249023438,1.0196346044540405,188.59722900390625,1
google_robot_open_drawer__seed056__step011,google_robot_open_drawer,56,11,early,exploration,prompt_v1,45,0.37777777777777777,1.0,11,0.06666666666666667,0.2,170.41343688964844,0.8548850417137146,222.69126892089844,1
google_robot_open_drawer__seed056__step011,google_robot_open_drawer,56,11,early,exploration,prompt_single,45,0.6222222222222222,0.6,4,0.044444444444444446,0.8888888888888888,157.24705505371094,0.8626754879951477,222.05471801757812,2
google_robot_open_drawer__seed056__step011,google_robot_open_drawer,56,11,early,exploration,prompt_sparse,45,0.5777777777777777,0.7111111111111111,8,0.08888888888888889,0.5777777777777777,161.82826232910156,0.8556520342826843,221.58502197265625,1
google_robot_open_drawer__seed056__step056,google_robot_open_drawer,56,56,middle,exploration,standard_shr,49,1.0,0.42857142857142855,1,0.0,1.0,203.0738525390625,0.9949711561203003,184.34803771972656,2
google_robot_open_drawer__seed056__step056,google_robot_open_drawer,56,56,middle,exploration,prompt_v1,49,0.42857142857142855,1.0,11,0.10204081632653061,0.5306122448979592,194.26380920410156,0.8407164812088013,184.09759521484375,4
google_robot_open_drawer__seed056__step056,google_robot_open_drawer,56,56,middle,exploration,prompt_single,49,0.5306122448979592,0.7755102040816326,10,0.14285714285714285,0.673469387755102,191.15896606445312,0.8723298907279968,205.32916259765625,4
google_robot_open_drawer__seed056__step056,google_robot_open_drawer,56,56,middle,exploration,prompt_sparse,49,0.5306122448979592,0.7959183673469388,10,0.14285714285714285,0.673469387755102,190.65176391601562,0.8741734623908997,206.49224853515625,4
google_robot_open_drawer__seed056__step101,google_robot_open_drawer,56,101,late,exploration,standard_shr,17,1.0,0.11764705882352941,1,0.0,1.0,121.31450653076172,0.8934433460235596,114.54254913330078,1
google_robot_open_drawer__seed056__step101,google_robot_open_drawer,56,101,late,exploration,prompt_v1,17,0.11764705882352941,1.0,10,0.4117647058823529,0.29411764705882354,109.38349151611328,0.8132861852645874,132.34629821777344,2
google_robot_open_drawer__seed056__step101,google_robot_open_drawer,56,101,late,exploration,prompt_single,17,0.23529411764705882,0.5882352941176471,5,0.11764705882352941,0.35294117647058826,111.33770751953125,0.824374794960022,145.1442413330078,1
google_robot_open_drawer__seed056__step101,google_robot_open_drawer,56,101,late,exploration,prompt_sparse,17,0.23529411764705882,0.6470588235294118,5,0.11764705882352941,0.35294117647058826,111.63282012939453,0.8147703409194946,140.8214111328125,1
google_robot_open_drawer__seed093__step011,google_robot_open_drawer,93,11,early,exploration,standard_shr,43,1.0,0.3488372093023256,1,0.0,1.0,181.96348571777344,1.0777775049209595,185.57696533203125,4
google_robot_open_drawer__seed093__step011,google_robot_open_drawer,93,11,early,exploration,prompt_v1,43,0.3488372093023256,1.0,12,0.09302325581395349,0.20930232558139536,169.19468688964844,0.8197219371795654,196.89419555664062,4
google_robot_open_drawer__seed093__step011,google_robot_open_drawer,93,11,early,exploration,prompt_single,43,0.6976744186046512,0.5581395348837209,4,0.023255813953488372,0.7906976744186046,164.77574157714844,0.9182044863700867,199.70716857910156,2
google_robot_open_drawer__seed093__step011,google_robot_open_drawer,93,11,early,exploration,prompt_sparse,43,0.627906976744186,0.627906976744186,6,0.06976744186046512,0.7209302325581395,163.93093872070312,0.862185001373291,197.29095458984375,3
google_robot_open_drawer__seed093__step056,google_robot_open_drawer,93,56,middle,exploration,standard_shr,51,1.0,0.43137254901960786,2,0.0196078431372549,0.9803921568627451,207.83221435546875,0.9875948429107666,182.62075805664062,1
google_robot_open_drawer__seed093__step056,google_robot_open_drawer,93,56,middle,exploration,prompt_v1,51,0.43137254901960786,1.0,14,0.13725490196078433,0.35294117647058826,194.49176025390625,0.8016269207000732,177.7731170654297,1
google_robot_open_drawer__seed093__step056,google_robot_open_drawer,93,56,middle,exploration,prompt_single,51,0.5294117647058824,0.6274509803921569,8,0.0784313725490196,0.6862745098039216,196.8238067626953,0.8802322149276733,206.2193145751953,1
google_robot_open_drawer__seed093__step056,google_robot_open_drawer,93,56,middle,exploration,prompt_sparse,51,0.5490196078431373,0.6862745098039216,7,0.0392156862745098,0.6862745098039216,194.655517578125,0.878290593624115,202.61843872070312,1
google_robot_open_drawer__seed093__step101,google_robot_open_drawer,93,101,late,exploration,standard_shr,20,1.0,0.1,1,0.0,1.0,142.6683349609375,0.9473541975021362,191.477783203125,2
google_robot_open_drawer__seed093__step101,google_robot_open_drawer,93,101,late,exploration,prompt_v1,20,0.1,1.0,8,0.15,0.25,120.98182678222656,0.8431331515312195,190.76832580566406,1
google_robot_open_drawer__seed093__step101,google_robot_open_drawer,93,101,late,exploration,prompt_single,20,0.25,0.6,4,0.1,0.65,117.64390563964844,0.9978240132331848,204.02255249023438,2
google_robot_open_drawer__seed093__step101,google_robot_open_drawer,93,101,late,exploration,prompt_sparse,20,0.3,0.65,5,0.05,0.3,124.85364532470703,0.9373005032539368,211.7736053466797,1
google_robot_open_drawer__seed095__step011,google_robot_open_drawer,95,11,early,exploration,standard_shr,47,1.0,0.23404255319148937,1,0.0,1.0,182.52232360839844,1.025760293006897,189.30113220214844,3
google_robot_open_drawer__seed095__step011,google_robot_open_drawer,95,11,early,exploration,prompt_v1,47,0.23404255319148937,1.0,17,0.2553191489361702,0.3404255319148936,161.49832153320312,0.8405651450157166,189.41835021972656,3
google_robot_open_drawer__seed095__step011,google_robot_open_drawer,95,11,early,exploration,prompt_single,47,0.5319148936170213,0.6170212765957447,4,0.06382978723404255,0.9361702127659575,173.5556182861328,0.936918318271637,216.10861206054688,3
google_robot_open_drawer__seed095__step011,google_robot_open_drawer,95,11,early,exploration,prompt_sparse,47,0.5531914893617021,0.5957446808510638,5,0.06382978723404255,0.8936170212765957,164.04196166992188,0.8927545547485352,200.20651245117188,3
google_robot_open_drawer__seed095__step056,google_robot_open_drawer,95,56,middle,exploration,standard_shr,47,1.0,0.3617021276595745,1,0.0,1.0,190.25770568847656,1.007307767868042,130.68113708496094,0
google_robot_open_drawer__seed095__step056,google_robot_open_drawer,95,56,middle,exploration,prompt_v1,47,0.3617021276595745,1.0,15,0.1702127659574468,0.40425531914893614,176.0847625732422,0.8148384094238281,160.44122314453125,1
google_robot_open_drawer__seed095__step056,google_robot_open_drawer,95,56,middle,exploration,prompt_single,47,0.5957446808510638,0.6595744680851063,9,0.1276595744680851,0.723404255319149,181.0558624267578,0.8862304091453552,177.13450622558594,1
google_robot_open_drawer__seed095__step056,google_robot_open_drawer,95,56,middle,exploration,prompt_sparse,47,0.5531914893617021,0.723404255319149,11,0.1702127659574468,0.6808510638297872,179.5033416748047,0.8832221627235413,176.9950714111328,1
google_robot_open_drawer__seed095__step101,google_robot_open_drawer,95,101,late,exploration,standard_shr,48,1.0,0.3541666666666667,1,0.0,1.0,184.61318969726562,0.9778062701225281,219.11639404296875,0
google_robot_open_drawer__seed095__step101,google_robot_open_drawer,95,101,late,exploration,prompt_v1,48,0.3541666666666667,1.0,15,0.1875,0.5208333333333334,180.88475036621094,0.8408363461494446,221.5972900390625,3
google_robot_open_drawer__seed095__step101,google_robot_open_drawer,95,101,late,exploration,prompt_single,48,0.5625,0.6666666666666666,11,0.125,0.6666666666666666,182.2028350830078,0.9109856486320496,229.3064727783203,1
google_robot_open_drawer__seed095__step101,google_robot_open_drawer,95,101,late,exploration,prompt_sparse,48,0.5625,0.7083333333333334,8,0.10416666666666667,0.7916666666666666,182.70347595214844,0.9214181900024414,234.75775146484375,1
google_robot_open_drawer__seed097__step011,google_robot_open_drawer,97,11,early,exploration,standard_shr,52,1.0,0.3269230769230769,1,0.0,1.0,205.4388427734375,1.066515326499939,197.5388946533203,2
google_robot_open_drawer__seed097__step011,google_robot_open_drawer,97,11,early,exploration,prompt_v1,52,0.3269230769230769,1.0,16,0.15384615384615385,0.3076923076923077,176.8936767578125,0.8467762470245361,204.99981689453125,2
google_robot_open_drawer__seed097__step011,google_robot_open_drawer,97,11,early,exploration,prompt_single,52,0.6153846153846154,0.6346153846153846,3,0.038461538461538464,0.9615384615384616,193.34957885742188,0.9714434146881104,219.34762573242188,3
google_robot_open_drawer__seed097__step011,google_robot_open_drawer,97,11,early,exploration,prompt_sparse,52,0.5961538461538461,0.6538461538461539,5,0.07692307692307693,0.9230769230769231,186.16184997558594,0.9312819242477417,208.20962524414062,1
google_robot_open_drawer__seed097__step056,google_robot_open_drawer,97,56,middle,exploration,standard_shr,26,1.0,0.4230769230769231,2,0.0,0.9230769230769231,140.89064025878906,0.9545513391494751,137.4801788330078,1
google_robot_open_drawer__seed097__step056,google_robot_open_drawer,97,56,middle,exploration,prompt_v1,26,0.4230769230769231,1.0,13,0.38461538461538464,0.3076923076923077,128.0074462890625,0.8297408819198608,127.60501861572266,3
google_robot_open_drawer__seed097__step056,google_robot_open_drawer,97,56,middle,exploration,prompt_single,26,0.7307692307692307,0.6153846153846154,4,0.11538461538461539,0.8846153846153846,139.27288818359375,0.9556878805160522,145.54319763183594,2
google_robot_open_drawer__seed097__step056,google_robot_open_drawer,97,56,middle,exploration,prompt_sparse,26,0.6538461538461539,0.6538461538461539,4,0.07692307692307693,0.8461538461538461,133.16226196289062,0.9123448133468628,144.94171142578125,3
google_robot_open_drawer__seed097__step101,google_robot_open_drawer,97,101,late,exploration,standard_shr,20,1.0,0.4,2,0.0,0.9,125.9676742553711,0.940227210521698,125.9351806640625,0
google_robot_open_drawer__seed097__step101,google_robot_open_drawer,97,101,late,exploration,prompt_v1,20,0.4,1.0,8,0.25,0.4,113.18144226074219,0.8205751180648804,101.89832305908203,0
google_robot_open_drawer__seed097__step101,google_robot_open_drawer,97,101,late,exploration,prompt_single,20,0.7,0.6,3,0.1,0.9,124.0958023071289,0.8922160863876343,120.1496810913086,0
google_robot_open_drawer__seed097__step101,google_robot_open_drawer,97,101,late,exploration,prompt_sparse,20,0.65,0.65,4,0.15,0.85,122.36067199707031,0.8919271230697632,118.24771118164062,0
google_robot_open_drawer__seed099__step011,google_robot_open_drawer,99,11,early,exploration,standard_shr,42,1.0,0.2619047619047619,1,0.0,1.0,165.33888244628906,0.996854305267334,167.67747497558594,3
google_robot_open_drawer__seed099__step011,google_robot_open_drawer,99,11,early,exploration,prompt_v1,42,0.2619047619047619,1.0,17,0.2857142857142857,0.30952380952380953,149.2820281982422,0.8096878528594971,182.41561889648438,2
google_robot_open_drawer__seed099__step011,google_robot_open_drawer,99,11,early,exploration,prompt_single,42,0.5714285714285714,0.5,4,0.047619047619047616,0.8809523809523809,155.555419921875,0.8862907886505127,201.62217712402344,3
google_robot_open_drawer__seed099__step011,google_robot_open_drawer,99,11,early,exploration,prompt_sparse,42,0.47619047619047616,0.5714285714285714,4,0.07142857142857142,0.9285714285714286,159.21932983398438,0.9054969549179077,207.44219970703125,4
google_robot_open_drawer__seed099__step056,google_robot_open_drawer,99,56,middle,exploration,standard_shr,51,1.0,0.43137254901960786,1,0.0,1.0,203.85040283203125,1.014532446861267,143.6927490234375,1
google_robot_open_drawer__seed099__step056,google_robot_open_drawer,99,56,middle,exploration,prompt_v1,51,0.43137254901960786,1.0,19,0.23529411764705882,0.3333333333333333,173.488037109375,0.8170933723449707,141.01454162597656,1
google_robot_open_drawer__seed099__step056,google_robot_open_drawer,99,56,middle,exploration,prompt_single,51,0.6666666666666666,0.5686274509803921,6,0.09803921568627451,0.9019607843137255,197.91587829589844,1.010571002960205,166.9143829345703,1
google_robot_open_drawer__seed099__step056,google_robot_open_drawer,99,56,middle,exploration,prompt_sparse,51,0.7058823529411765,0.6470588235294118,6,0.0784313725490196,0.8627450980392157,194.8231201171875,0.9555235505104065,165.2992401123047,2
google_robot_open_drawer__seed099__step101,google_robot_open_drawer,99,101,late,exploration,standard_shr,18,1.0,0.2222222222222222,3,0.05555555555555555,0.8333333333333334,118.99613952636719,0.9534130096435547,126.90287780761719,0
google_robot_open_drawer__seed099__step101,google_robot_open_drawer,99,101,late,exploration,prompt_v1,18,0.2222222222222222,1.0,11,0.3888888888888889,0.2222222222222222,94.78950500488281,0.8423776030540466,109.77791595458984,0
google_robot_open_drawer__seed099__step101,google_robot_open_drawer,99,101,late,exploration,prompt_single,18,0.5555555555555556,0.4444444444444444,3,0.05555555555555555,0.5555555555555556,103.93380737304688,0.8952533006668091,121.47171020507812,0
google_robot_open_drawer__seed099__step101,google_robot_open_drawer,99,101,late,exploration,prompt_sparse,18,0.4444444444444444,0.5555555555555556,5,0.1111111111111111,0.3888888888888889,96.05941772460938,0.8811405897140503,118.11127471923828,0
google_robot_pick_coke_can__seed000__step008,google_robot_pick_coke_can,0,8,early,exploration,standard_shr,19,1.0,0.21052631578947367,3,0.0,0.47368421052631576,138.26377868652344,0.9713129997253418,68.88330841064453,1
google_robot_pick_coke_can__seed000__step008,google_robot_pick_coke_can,0,8,early,exploration,prompt_v1,19,0.21052631578947367,1.0,13,0.5263157894736842,0.21052631578947367,93.39283752441406,0.7594444155693054,119.3733139038086,0
google_robot_pick_coke_can__seed000__step008,google_robot_pick_coke_can,0,8,early,exploration,prompt_single,19,0.05263157894736842,0.47368421052631576,4,0.15789473684210525,0.8421052631578947,112.47129821777344,0.948798656463623,166.35252380371094,2
google_robot_pick_coke_can__seed000__step008,google_robot_pick_coke_can,0,8,early,exploration,prompt_sparse,19,0.0,0.47368421052631576,4,0.10526315789473684,0.7894736842105263,103.91184997558594,0.9205495119094849,154.54649353027344,2
google_robot_pick_coke_can__seed000__step040,google_robot_pick_coke_can,0,40,middle,exploration,standard_shr,20,1.0,0.3,3,0.0,0.45,144.62728881835938,0.978062629699707,54.97977828979492,0
google_robot_pick_coke_can__seed000__step040,google_robot_pick_coke_can,0,40,middle,exploration,prompt_v1,20,0.3,1.0,11,0.25,0.15,109.24050903320312,0.7935739159584045,99.50777435302734,1
google_robot_pick_coke_can__seed000__step040,google_robot_pick_coke_can,0,40,middle,exploration,prompt_single,20,0.0,0.6,6,0.15,0.55,109.27645874023438,0.8790956735610962,132.34197998046875,1
google_robot_pick_coke_can__seed000__step040,google_robot_pick_coke_can,0,40,middle,exploration,prompt_sparse,20,0.05,0.6,9,0.35,0.5,101.47492218017578,0.8555327653884888,120.94646453857422,1
google_robot_pick_coke_can__seed000__step071,google_robot_pick_coke_can,0,71,late,exploration,standard_shr,19,1.0,0.3157894736842105,3,0.0,0.47368421052631576,148.29525756835938,0.9629250764846802,50.202880859375,0
google_robot_pick_coke_can__seed000__step071,google_robot_pick_coke_can,0,71,late,exploration,prompt_v1,19,0.3157894736842105,1.0,11,0.3157894736842105,0.15789473684210525,106.8175048828125,0.7958577871322632,77.25995635986328,1
google_robot_pick_coke_can__seed000__step071,google_robot_pick_coke_can,0,71,late,exploration,prompt_single,19,0.0,0.47368421052631576,4,0.05263157894736842,0.631578947368421,105.02888488769531,0.9271535277366638,129.9603271484375,2
google_robot_pick_coke_can__seed000__step071,google_robot_pick_coke_can,0,71,late,exploration,prompt_sparse,19,0.0,0.5263157894736842,5,0.10526315789473684,0.5789473684210527,101.77511596679688,0.9082927703857422,139.05384826660156,3
google_robot_pick_coke_can__seed001__step008,google_robot_pick_coke_can,1,8,early,exploration,standard_shr,27,1.0,0.37037037037037035,1,0.0,1.0,167.52491760253906,1.0000135898590088,181.44107055664062,3
google_robot_pick_coke_can__seed001__step008,google_robot_pick_coke_can,1,8,early,exploration,prompt_v1,27,0.37037037037037035,1.0,14,0.25925925925925924,0.14814814814814814,140.55184936523438,0.8792074918746948,164.88973999023438,2
google_robot_pick_coke_can__seed001__step008,google_robot_pick_coke_can,1,8,early,exploration,prompt_single,27,0.37037037037037035,0.7037037037037037,9,0.14814814814814814,0.25925925925925924,153.19134521484375,1.0039359331130981,201.0117645263672,2
google_robot_pick_coke_can__seed001__step008,google_robot_pick_coke_can,1,8,early,exploration,prompt_sparse,27,0.4074074074074074,0.6296296296296297,8,0.14814814814814814,0.4074074074074074,133.80044555664062,0.941169261932373,196.9822540283203,2
google_robot_pick_coke_can__seed001__step040,google_robot_pick_coke_can,1,40,middle,exploration,standard_shr,30,1.0,0.0,7,0.16666666666666666,0.4666666666666667,161.59530639648438,0.8569915890693665,15.429107666015625,0
google_robot_pick_coke_can__seed001__step040,google_robot_pick_coke_can,1,40,middle,exploration,prompt_v1,30,0.0,1.0,18,0.36666666666666664,0.13333333333333333,127.02029418945312,0.7777958512306213,114.676025390625,0
google_robot_pick_coke_can__seed001__step040,google_robot_pick_coke_can,1,40,middle,exploration,prompt_single,30,0.0,0.6333333333333333,10,0.13333333333333333,0.3333333333333333,124.10025024414062,0.7921772003173828,133.0246124267578,0
google_robot_pick_coke_can__seed001__step040,google_robot_pick_coke_can,1,40,middle,exploration,prompt_sparse,30,0.0,0.6333333333333333,12,0.23333333333333334,0.36666666666666664,118.93924713134766,0.8162766695022583,151.39414978027344,0
google_robot_pick_coke_can__seed001__step071,google_robot_pick_coke_can,1,71,late,exploration,standard_shr,23,1.0,0.30434782608695654,1,0.0,1.0,149.92747497558594,0.934796154499054,132.45033264160156,0
google_robot_pick_coke_can__seed001__step071,google_robot_pick_coke_can,1,71,late,exploration,prompt_v1,23,0.30434782608695654,1.0,12,0.2608695652173913,0.2608695652173913,111.23529052734375,0.7474516034126282,104.80257415771484,0
google_robot_pick_coke_can__seed001__step071,google_robot_pick_coke_can,1,71,late,exploration,prompt_single,23,0.2608695652173913,0.6086956521739131,6,0.08695652173913043,0.5217391304347826,107.88878631591797,0.8082659244537354,138.859375,1
google_robot_pick_coke_can__seed001__step071,google_robot_pick_coke_can,1,71,late,exploration,prompt_sparse,23,0.34782608695652173,0.5217391304347826,9,0.30434782608695654,0.5652173913043478,107.09403991699219,0.8340969085693359,152.1505584716797,0
google_robot_pick_coke_can__seed003__step008,google_robot_pick_coke_can,3,8,early,validation,standard_shr,37,1.0,0.0,6,0.08108108108108109,0.43243243243243246,156.1358184814453,0.7663183212280273,9.710827827453613,0
google_robot_pick_coke_can__seed003__step008,google_robot_pick_coke_can,3,8,early,validation,prompt_v1,37,0.0,1.0,16,0.2702702702702703,0.2972972972972973,144.99143981933594,0.8178655505180359,195.977294921875,2
google_robot_pick_coke_can__seed003__step008,google_robot_pick_coke_can,3,8,early,validation,prompt_single,37,0.0,0.7837837837837838,11,0.16216216216216217,0.4594594594594595,164.59841918945312,0.9130563735961914,238.4515838623047,3
google_robot_pick_coke_can__seed003__step008,google_robot_pick_coke_can,3,8,early,validation,prompt_sparse,37,0.0,0.7027027027027027,10,0.16216216216216217,0.4594594594594595,169.27052307128906,0.94414222240448,251.86666870117188,2
google_robot_pick_coke_can__seed003__step040,google_robot_pick_coke_can,3,40,middle,validation,standard_shr,32,1.0,0.0,11,0.25,0.4375,159.37583923339844,0.836828351020813,20.382020950317383,0
google_robot_pick_coke_can__seed003__step040,google_robot_pick_coke_can,3,40,middle,validation,prompt_v1,32,0.0,1.0,17,0.375,0.1875,131.07606506347656,0.7962585687637329,112.80992889404297,0
google_robot_pick_coke_can__seed003__step040,google_robot_pick_coke_can,3,40,middle,validation,prompt_single,32,0.0,0.71875,9,0.125,0.375,137.7817840576172,0.8146449327468872,147.69662475585938,0
google_robot_pick_coke_can__seed003__step040,google_robot_pick_coke_can,3,40,middle,validation,prompt_sparse,32,0.0,0.71875,12,0.25,0.34375,126.7701187133789,0.8110921382904053,146.4769744873047,0
