state_id,split,task,layer,new_target_gain,old_target_drop
google_robot_move_near__seed073__step008,exploration,google_robot_move_near,25,0.004728078842163086,-0.0010300911962985992
google_robot_move_near__seed073__step008,exploration,google_robot_move_near,26,0.05149385333061218,0.00429283082485199
google_robot_move_near__seed073__step008,exploration,google_robot_move_near,27,-0.024620354175567627,-0.010668247938156128
google_robot_move_near__seed073__step008,exploration,google_robot_move_near,28,0.01209743320941925,-0.0027685947716236115
google_robot_move_near__seed073__step008,exploration,google_robot_move_near,29,0.001611471176147461,-0.010109350085258484
google_robot_move_near__seed073__step008,exploration,google_robot_move_near,30,-0.008318096399307251,-0.001914236694574356
google_robot_move_near__seed073__step008,exploration,google_robot_move_near,31,-0.0012448057532310486,-0.0008610598742961884
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,0,-0.00015488266944885254,-9.17389988899231e-05
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,1,-1.1354684829711914e-05,-0.00042488425970077515
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,2,-0.00458739697933197,0.0016728490591049194
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,3,-0.0002569854259490967,0.002600729465484619
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,4,-0.0014363452792167664,-0.002517417073249817
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,5,0.004386596381664276,0.007760502398014069
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,6,-0.010669536888599396,-5.9470534324645996e-05
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,7,0.003502950072288513,-0.01296989619731903
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,8,0.031063616275787354,0.007259264588356018
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,9,0.022009074687957764,0.020864233374595642
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,10,0.026089683175086975,-0.08812279999256134
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,11,0.20366090536117554,0.054718077182769775
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,12,0.015379518270492554,0.036881089210510254
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,13,0.008687391877174377,0.0068972110748291016
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,14,0.12707898020744324,0.11306107044219971
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,15,0.004894718527793884,0.021654903888702393
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,16,0.0007283799350261688,0.043593667447566986
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,17,-0.005131300538778305,0.037360385060310364
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,18,0.005455821752548218,0.038072988390922546
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,19,-0.0011785700917243958,0.055025845766067505
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,20,0.00537419319152832,0.024934984743595123
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,21,-0.00015789642930030823,0.05969110131263733
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,22,0.0018387120217084885,0.015215791761875153
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,23,-0.0019305981695652008,0.04346252977848053
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,24,0.014419551938772202,0.04205557703971863
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,25,-0.012962374836206436,0.02309039607644081
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,26,-0.008726626634597778,0.03199896216392517
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,27,0.00325968861579895,-0.00239737331867218
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,28,-0.025199957191944122,0.011076517403125763
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,29,-0.009949900209903717,0.014883451163768768
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,30,-0.01534435898065567,0.01245206594467163
google_robot_open_drawer__seed000__step011,validation,google_robot_open_drawer,31,-0.004807688295841217,0.004106670618057251
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,0,0.0006852447986602783,-0.00018475204706192017
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,1,-0.0004936978220939636,-0.00012315437197685242
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,2,0.010430052876472473,-0.0007407218217849731
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,3,0.008236214518547058,-0.0006895512342453003
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,4,0.000351831316947937,0.0004252493381500244
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,5,0.02160455286502838,-0.00901898741722107
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,6,-0.02593608945608139,0.007750526070594788
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,7,-0.034848928451538086,0.00584658607840538
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,8,-0.012143135070800781,0.0057471320033073425
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,9,-0.018147282302379608,0.009342558681964874
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,10,-0.03443001210689545,0.03209785372018814
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,11,-0.060867324471473694,0.067713662981987
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,12,-0.0383245050907135,0.03868374601006508
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,13,-0.04592415690422058,0.014514539390802383
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,14,-0.11654983460903168,0.006256386637687683
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,15,-0.024506159126758575,0.009171200916171074
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,16,-0.015589822083711624,0.0018484201282262802
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,17,-0.007822304964065552,0.002697926014661789
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,18,-0.014121294021606445,0.003939308226108551
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,19,-0.010506145656108856,0.006740108132362366
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,20,-0.026501640677452087,0.004238758236169815
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,21,-0.012419268488883972,0.00031322799623012543
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,22,-0.011419214308261871,0.0004973523318767548
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,23,0.013716131448745728,-0.0015307459980249405
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,24,-0.03432781994342804,0.0007682293653488159
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,25,0.006520450115203857,0.0008124131709337234
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,26,-0.011322878301143646,0.00419546477496624
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,27,-0.010105691850185394,0.0003708936274051666
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,28,-0.010330170392990112,0.007343849167227745
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,29,-0.012672573328018188,0.0032822005450725555
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,30,-0.0223519429564476,0.000941794365644455
google_robot_open_drawer__seed011__step011,exploration,google_robot_open_drawer,31,-0.005697660148143768,0.00024649128317832947
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,0,0.000307328999042511,3.052130341529846e-05
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,1,0.000398196280002594,-0.0003336295485496521
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,2,0.0032144561409950256,0.00039952993392944336
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,3,0.0035222619771957397,-0.0011343657970428467
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,4,-0.002195023000240326,0.0007608365267515182
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,5,0.015989482402801514,-0.00432925671339035
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,6,-0.029820770025253296,0.0011288151144981384
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,7,-0.002539724111557007,-0.0025874003767967224
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,8,-0.010813921689987183,0.014604009687900543
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,9,-0.015384934842586517,0.021692324429750443
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,10,0.004280366003513336,0.06017015874385834
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,11,-0.0730319693684578,0.04020823538303375
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,12,-0.02788318693637848,0.003213919699192047
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,13,-0.010785169899463654,0.021933071315288544
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,14,-0.08362468332052231,0.030973106622695923
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,15,-0.013279266655445099,0.0089244544506073
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,16,-0.007788296788930893,0.012452445924282074
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,17,-0.009592652320861816,0.01495189219713211
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,18,-0.00938042625784874,0.009321760386228561
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,19,-0.008294040337204933,0.0028592199087142944
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,20,-0.00032756291329860687,0.007741060107946396
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,21,-0.013213671743869781,0.004072889685630798
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,22,-0.009638279676437378,0.00116812065243721
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,23,-0.00040335580706596375,-0.013268038630485535
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,24,-0.0019504725933074951,0.0033296197652816772
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,25,0.0002749059349298477,-0.0019837580621242523
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,26,0.0030762776732444763,-0.006689198315143585
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,27,-0.0044711679220199585,0.000507105141878128
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,28,-0.0003799479454755783,-0.0014275088906288147
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,29,-0.0013487115502357483,0.0002467893064022064
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,30,-0.001296425238251686,-0.0045988596975803375
google_robot_open_drawer__seed032__step011,exploration,google_robot_open_drawer,31,-0.004690609872341156,-0.0006736218929290771
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,0,-5.513429641723633e-05,0.00010189786553382874
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,1,-0.00010776147246360779,0.0004309415817260742
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,2,-0.0006440021097660065,0.003598734736442566
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,3,0.0009342823177576065,0.007657624781131744
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,4,-0.000817570835351944,0.011893033981323242
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,5,-0.0008219834417104721,0.005934670567512512
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,6,0.014412516728043556,0.028522364795207977
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,7,0.035232845693826675,0.07173050940036774
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,8,0.04255439341068268,0.06294123828411102
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,9,0.04978060722351074,0.09617443382740021
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,10,0.06608398258686066,0.09107822179794312
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,11,0.14825168251991272,0.07870079576969147
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,12,0.0735306441783905,0.05642321705818176
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,13,0.02482409030199051,0.05057433247566223
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,14,0.14985156059265137,0.098699651658535
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,15,0.029676727950572968,0.0370851531624794
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,16,0.09108694642782211,0.036945890635252
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,17,0.06097867712378502,0.09718737006187439
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,18,0.020464647561311722,0.01039934903383255
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,19,0.04978187009692192,0.07382480800151825
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,20,0.03799000382423401,0.039037443697452545
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,21,0.13582195341587067,0.1598462462425232
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,22,0.027483057230710983,0.08627590537071228
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,23,0.02575872465968132,0.006503790616989136
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,24,0.08235043287277222,0.018220096826553345
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,25,0.0029109343886375427,0.019700348377227783
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,26,0.03881681710481644,0.0010954737663269043
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,27,-0.00844845175743103,0.012313619256019592
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,28,0.009567178785800934,0.014146953821182251
